#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.126980E-03   0.492047E+06   0.492045E+06   0.655092E+06   0.655036E+06   0.524765E+06   0.492513E+06   0.492046E+06   0.498168E+06  -0.602552E+00   0.490437E+06   0.490436E+06   0.254840E+01
   0.131281E-03   0.492045E+06   0.492043E+06   0.655023E+06   0.654963E+06   0.524732E+06   0.492511E+06   0.492044E+06   0.498165E+06  -0.602548E+00   0.490435E+06   0.490434E+06   0.263470E+01
   0.135727E-03   0.492043E+06   0.492041E+06   0.654949E+06   0.654885E+06   0.524697E+06   0.492508E+06   0.492042E+06   0.498162E+06  -0.602544E+00   0.490432E+06   0.490432E+06   0.272392E+01
   0.140325E-03   0.492040E+06   0.492039E+06   0.654870E+06   0.654801E+06   0.524660E+06   0.492506E+06   0.492040E+06   0.498158E+06  -0.602540E+00   0.490430E+06   0.490430E+06   0.281615E+01
   0.145078E-03   0.492038E+06   0.492036E+06   0.654785E+06   0.654712E+06   0.524620E+06   0.492503E+06   0.492038E+06   0.498155E+06  -0.602535E+00   0.490428E+06   0.490427E+06   0.291151E+01
   0.149992E-03   0.492036E+06   0.492034E+06   0.654694E+06   0.654616E+06   0.524577E+06   0.492500E+06   0.492035E+06   0.498151E+06  -0.602530E+00   0.490425E+06   0.490425E+06   0.301010E+01
   0.155072E-03   0.492033E+06   0.492031E+06   0.654598E+06   0.654514E+06   0.524532E+06   0.492496E+06   0.492033E+06   0.498147E+06  -0.602525E+00   0.490422E+06   0.490422E+06   0.311202E+01
   0.160324E-03   0.492030E+06   0.492028E+06   0.654495E+06   0.654405E+06   0.524483E+06   0.492493E+06   0.492030E+06   0.498142E+06  -0.602519E+00   0.490419E+06   0.490419E+06   0.321739E+01
   0.165755E-03   0.492027E+06   0.492025E+06   0.654384E+06   0.654289E+06   0.524431E+06   0.492489E+06   0.492027E+06   0.498138E+06  -0.602513E+00   0.490416E+06   0.490416E+06   0.332632E+01
   0.171369E-03   0.492024E+06   0.492021E+06   0.654266E+06   0.654164E+06   0.524375E+06   0.492485E+06   0.492023E+06   0.498132E+06  -0.602506E+00   0.490412E+06   0.490412E+06   0.343895E+01
   0.177173E-03   0.492020E+06   0.492017E+06   0.654140E+06   0.654031E+06   0.524316E+06   0.492481E+06   0.492020E+06   0.498127E+06  -0.602499E+00   0.490409E+06   0.490408E+06   0.355538E+01
