#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   560    0.21419E+04    0.25068E+02    0.24393E-07    0.25068E+02    0.21111E+02   -0.58801E-09    0.24393E-07   -0.58801E-09    0.36296E-13
   561    0.21330E+04    0.24528E+02    0.24361E-07    0.24528E+02    0.21424E+02   -0.60370E-09    0.24361E-07   -0.60370E-09    0.36055E-13
   562    0.21242E+04    0.23949E+02    0.24331E-07    0.23949E+02    0.21739E+02   -0.61921E-09    0.24331E-07   -0.61921E-09    0.35817E-13
   563    0.21155E+04    0.23335E+02    0.24301E-07    0.23335E+02    0.22052E+02   -0.63455E-09    0.24301E-07   -0.63455E-09    0.35580E-13
   564    0.21068E+04    0.22679E+02    0.24271E-07    0.22679E+02    0.22367E+02   -0.64970E-09    0.24271E-07   -0.64970E-09    0.35345E-13
   565    0.20982E+04    0.21988E+02    0.24243E-07    0.21988E+02    0.22679E+02   -0.66467E-09    0.24243E-07   -0.66467E-09    0.35112E-13
   566    0.20896E+04    0.21260E+02    0.24215E-07    0.21260E+02    0.22993E+02   -0.67944E-09    0.24215E-07   -0.67944E-09    0.34881E-13
   567    0.20810E+04    0.20495E+02    0.24188E-07    0.20495E+02    0.23304E+02   -0.69402E-09    0.24188E-07   -0.69402E-09    0.34652E-13
   568    0.20726E+04    0.19693E+02    0.24161E-07    0.19693E+02    0.23617E+02   -0.70841E-09    0.24161E-07   -0.70841E-09    0.34425E-13
   569    0.20641E+04    0.18857E+02    0.24134E-07    0.18857E+02    0.23928E+02   -0.72258E-09    0.24134E-07   -0.72258E-09    0.34199E-13
   570    0.20558E+04    0.17984E+02    0.24108E-07    0.17984E+02    0.24239E+02   -0.73655E-09    0.24108E-07   -0.73655E-09    0.33976E-13
   571    0.20475E+04    0.17076E+02    0.24083E-07    0.17076E+02    0.24548E+02   -0.75031E-09    0.24083E-07   -0.75031E-09    0.33754E-13
   572    0.20393E+04    0.16134E+02    0.24057E-07    0.16134E+02    0.24856E+02   -0.76385E-09    0.24057E-07   -0.76385E-09    0.33534E-13
   573    0.20313E+04    0.15157E+02    0.24032E-07    0.15157E+02    0.25162E+02   -0.77716E-09    0.24032E-07   -0.77716E-09    0.33316E-13
   574    0.20233E+04    0.14147E+02    0.24007E-07    0.14147E+02    0.25468E+02   -0.79026E-09    0.24007E-07   -0.79026E-09    0.33099E-13
   575    0.20154E+04    0.13102E+02    0.23982E-07    0.13102E+02    0.25771E+02   -0.80312E-09    0.23982E-07   -0.80312E-09    0.32885E-13
   576    0.20076E+04    0.12026E+02    0.23957E-07    0.12026E+02    0.26073E+02   -0.81574E-09    0.23957E-07   -0.81574E-09    0.32672E-13
   577    0.19999E+04    0.10918E+02    0.23932E-07    0.10918E+02    0.26373E+02   -0.82813E-09    0.23932E-07   -0.82813E-09    0.32461E-13
   578    0.19923E+04    0.97777E+01    0.23907E-07    0.97777E+01    0.26670E+02   -0.84027E-09    0.23907E-07   -0.84027E-09    0.32251E-13
   579    0.19848E+04    0.86068E+01    0.23882E-07    0.86068E+01    0.26966E+02   -0.85217E-09    0.23882E-07   -0.85217E-09    0.32044E-13
   580    0.19776E+04    0.74040E+01    0.23857E-07    0.74040E+01    0.27259E+02   -0.86381E-09    0.23857E-07   -0.86381E-09    0.31838E-13
   581    0.19702E+04    0.61726E+01    0.23831E-07    0.61726E+01    0.27550E+02   -0.87520E-09    0.23831E-07   -0.87520E-09    0.31633E-13
   582    0.19631E+04    0.49111E+01    0.23805E-07    0.49111E+01    0.27838E+02   -0.88632E-09    0.23805E-07   -0.88632E-09    0.31430E-13
   583    0.19562E+04    0.36198E+01    0.23779E-07    0.36198E+01    0.28123E+02   -0.89718E-09    0.23779E-07   -0.89718E-09    0.31229E-13
   584    0.19494E+04    0.23011E+01    0.23752E-07    0.23011E+01    0.28405E+02   -0.90777E-09    0.23752E-07   -0.90777E-09    0.31030E-13
   585    0.19428E+04    0.95429E+00    0.23725E-07    0.95429E+00    0.28684E+02   -0.91808E-09    0.23725E-07   -0.91808E-09    0.30832E-13
   586    0.19363E+04   -0.41961E+00    0.23698E-07   -0.41961E+00    0.28959E+02   -0.92812E-09    0.23698E-07   -0.92812E-09    0.30636E-13
   587    0.19301E+04   -0.18197E+01    0.23669E-07   -0.18197E+01    0.29231E+02   -0.93787E-09    0.23669E-07   -0.93787E-09    0.30441E-13
   588    0.19239E+04   -0.32466E+01    0.23640E-07   -0.32466E+01    0.29500E+02   -0.94734E-09    0.23640E-07   -0.94734E-09    0.30248E-13
   589    0.19179E+04   -0.46980E+01    0.23611E-07   -0.46980E+01    0.29764E+02   -0.95651E-09    0.23611E-07   -0.95651E-09    0.30056E-13
   590    0.19120E+04   -0.61735E+01    0.23580E-07   -0.61735E+01    0.30024E+02   -0.96539E-09    0.23580E-07   -0.96539E-09    0.29866E-13
   591    0.19065E+04   -0.76731E+01    0.23549E-07   -0.76731E+01    0.30281E+02   -0.97396E-09    0.23549E-07   -0.97396E-09    0.29677E-13
   592    0.19010E+04   -0.91966E+01    0.23517E-07   -0.91966E+01    0.30532E+02   -0.98223E-09    0.23517E-07   -0.98223E-09    0.29490E-13
   593    0.18958E+04   -0.10741E+02    0.23483E-07   -0.10741E+02    0.30780E+02   -0.99019E-09    0.23483E-07   -0.99019E-09    0.29305E-13
   594    0.18907E+04   -0.12308E+02    0.23449E-07   -0.12308E+02    0.31023E+02   -0.99784E-09    0.23449E-07   -0.99784E-09    0.29120E-13
   595    0.18858E+04   -0.13895E+02    0.23414E-07   -0.13895E+02    0.31260E+02   -0.10052E-08    0.23414E-07   -0.10052E-08    0.28938E-13
   596    0.18812E+04   -0.15503E+02    0.23378E-07   -0.15503E+02    0.31494E+02   -0.10122E-08    0.23378E-07   -0.10122E-08    0.28756E-13
   597    0.18768E+04   -0.17129E+02    0.23340E-07   -0.17129E+02    0.31720E+02   -0.10188E-08    0.23340E-07   -0.10188E-08    0.28576E-13
   598    0.18728E+04   -0.18774E+02    0.23301E-07   -0.18774E+02    0.31942E+02   -0.10252E-08    0.23301E-07   -0.10252E-08    0.28398E-13
   599    0.18689E+04   -0.20436E+02    0.23261E-07   -0.20436E+02    0.32158E+02   -0.10312E-08    0.23261E-07   -0.10312E-08    0.28221E-13
   600    0.18652E+04   -0.22115E+02    0.23220E-07   -0.22115E+02    0.32369E+02   -0.10369E-08    0.23220E-07   -0.10369E-08    0.28045E-13
   601    0.18618E+04   -0.23810E+02    0.23177E-07   -0.23810E+02    0.32574E+02   -0.10422E-08    0.23177E-07   -0.10422E-08    0.27870E-13
   602    0.18586E+04   -0.25521E+02    0.23132E-07   -0.25521E+02    0.32771E+02   -0.10472E-08    0.23132E-07   -0.10472E-08    0.27697E-13
   603    0.18556E+04   -0.27244E+02    0.23087E-07   -0.27244E+02    0.32964E+02   -0.10519E-08    0.23087E-07   -0.10519E-08    0.27525E-13
   604    0.18529E+04   -0.28983E+02    0.23041E-07   -0.28983E+02    0.33150E+02   -0.10563E-08    0.23041E-07   -0.10563E-08    0.27355E-13
   605    0.18505E+04   -0.30734E+02    0.22993E-07   -0.30734E+02    0.33330E+02   -0.10603E-08    0.22993E-07   -0.10603E-08    0.27185E-13
   606    0.18483E+04   -0.32498E+02    0.22945E-07   -0.32498E+02    0.33504E+02   -0.10641E-08    0.22945E-07   -0.10641E-08    0.27017E-13
   607    0.18461E+04   -0.34274E+02    0.22896E-07   -0.34274E+02    0.33673E+02   -0.10677E-08    0.22896E-07   -0.10677E-08    0.26851E-13
   608    0.18444E+04   -0.36061E+02    0.22847E-07   -0.36061E+02    0.33835E+02   -0.10710E-08    0.22847E-07   -0.10710E-08    0.26685E-13
   609    0.18429E+04   -0.37859E+02    0.22797E-07   -0.37859E+02    0.33990E+02   -0.10741E-08    0.22797E-07   -0.10741E-08    0.26521E-13
   610    0.18416E+04   -0.39667E+02    0.22747E-07   -0.39667E+02    0.34139E+02   -0.10769E-08    0.22747E-07   -0.10769E-08    0.26358E-13
   611    0.18406E+04   -0.41483E+02    0.22697E-07   -0.41483E+02    0.34282E+02   -0.10795E-08    0.22697E-07   -0.10795E-08    0.26197E-13
   612    0.18399E+04   -0.43307E+02    0.22646E-07   -0.43307E+02    0.34421E+02   -0.10820E-08    0.22646E-07   -0.10820E-08    0.26036E-13
   613    0.18392E+04   -0.45139E+02    0.22596E-07   -0.45139E+02    0.34550E+02   -0.10842E-08    0.22596E-07   -0.10842E-08    0.25877E-13
   614    0.18389E+04   -0.46979E+02    0.22545E-07   -0.46979E+02    0.34674E+02   -0.10863E-08    0.22545E-07   -0.10863E-08    0.25719E-13
   615    0.18388E+04   -0.48823E+02    0.22495E-07   -0.48823E+02    0.34791E+02   -0.10883E-08    0.22495E-07   -0.10883E-08    0.25563E-13
   616    0.18390E+04   -0.50672E+02    0.22446E-07   -0.50672E+02    0.34904E+02   -0.10901E-08    0.22446E-07   -0.10901E-08    0.25407E-13
   617    0.18394E+04   -0.52526E+02    0.22397E-07   -0.52526E+02    0.35010E+02   -0.10918E-08    0.22397E-07   -0.10918E-08    0.25253E-13
   618    0.18401E+04   -0.54383E+02    0.22348E-07   -0.54383E+02    0.35110E+02   -0.10933E-08    0.22348E-07   -0.10933E-08    0.25099E-13
   619    0.18409E+04   -0.56241E+02    0.22300E-07   -0.56241E+02    0.35204E+02   -0.10948E-08    0.22300E-07   -0.10948E-08    0.24947E-13
   620    0.18420E+04   -0.58101E+02    0.22254E-07   -0.58101E+02    0.35290E+02   -0.10962E-08    0.22254E-07   -0.10962E-08    0.24796E-13
   621    0.18433E+04   -0.59962E+02    0.22208E-07   -0.59962E+02    0.35371E+02   -0.10975E-08    0.22208E-07   -0.10975E-08    0.24647E-13
   622    0.18448E+04   -0.61823E+02    0.22163E-07   -0.61823E+02    0.35445E+02   -0.10988E-08    0.22163E-07   -0.10988E-08    0.24498E-13
   623    0.18466E+04   -0.63681E+02    0.22120E-07   -0.63681E+02    0.35512E+02   -0.11000E-08    0.22120E-07   -0.11000E-08    0.24351E-13
   624    0.18486E+04   -0.65537E+02    0.22078E-07   -0.65537E+02    0.35572E+02   -0.11012E-08    0.22078E-07   -0.11012E-08    0.24204E-13
   625    0.18508E+04   -0.67391E+02    0.22037E-07   -0.67391E+02    0.35627E+02   -0.11024E-08    0.22037E-07   -0.11024E-08    0.24059E-13
   626    0.18532E+04   -0.69240E+02    0.21998E-07   -0.69240E+02    0.35675E+02   -0.11035E-08    0.21998E-07   -0.11035E-08    0.23915E-13
   627    0.18559E+04   -0.71084E+02    0.21961E-07   -0.71084E+02    0.35716E+02   -0.11047E-08    0.21961E-07   -0.11047E-08    0.23772E-13
   628    0.18588E+04   -0.72922E+02    0.21925E-07   -0.72922E+02    0.35751E+02   -0.11059E-08    0.21925E-07   -0.11059E-08    0.23630E-13
   629    0.18620E+04   -0.74752E+02    0.21892E-07   -0.74752E+02    0.35779E+02   -0.11072E-08    0.21892E-07   -0.11072E-08    0.23489E-13
   630    0.18653E+04   -0.76575E+02    0.21861E-07   -0.76575E+02    0.35800E+02   -0.11085E-08    0.21861E-07   -0.11085E-08    0.23349E-13
   631    0.18688E+04   -0.78388E+02    0.21832E-07   -0.78388E+02    0.35815E+02   -0.11099E-08    0.21832E-07   -0.11099E-08    0.23210E-13
   632    0.18726E+04   -0.80191E+02    0.21805E-07   -0.80191E+02    0.35823E+02   -0.11113E-08    0.21805E-07   -0.11113E-08    0.23072E-13
   633    0.18765E+04   -0.81982E+02    0.21781E-07   -0.81982E+02    0.35825E+02   -0.11129E-08    0.21781E-07   -0.11129E-08    0.22935E-13
   634    0.18808E+04   -0.83760E+02    0.21759E-07   -0.83760E+02    0.35819E+02   -0.11146E-08    0.21759E-07   -0.11146E-08    0.22800E-13
   635    0.18852E+04   -0.85525E+02    0.21740E-07   -0.85525E+02    0.35808E+02   -0.11163E-08    0.21740E-07   -0.11163E-08    0.22665E-13
   636    0.18898E+04   -0.87275E+02    0.21724E-07   -0.87275E+02    0.35791E+02   -0.11183E-08    0.21724E-07   -0.11183E-08    0.22531E-13
   637    0.18946E+04   -0.89009E+02    0.21711E-07   -0.89009E+02    0.35764E+02   -0.11203E-08    0.21711E-07   -0.11203E-08    0.22398E-13
   638    0.18996E+04   -0.90726E+02    0.21701E-07   -0.90726E+02    0.35733E+02   -0.11226E-08    0.21701E-07   -0.11226E-08    0.22267E-13
   639    0.19048E+04   -0.92425E+02    0.21694E-07   -0.92425E+02    0.35695E+02   -0.11250E-08    0.21694E-07   -0.11250E-08    0.22136E-13
   640    0.19103E+04   -0.94104E+02    0.21690E-07   -0.94104E+02    0.35650E+02   -0.11276E-08    0.21690E-07   -0.11276E-08    0.22006E-13
   641    0.19159E+04   -0.95763E+02    0.21690E-07   -0.95763E+02    0.35599E+02   -0.11304E-08    0.21690E-07   -0.11304E-08    0.21877E-13
   642    0.19216E+04   -0.97400E+02    0.21693E-07   -0.97400E+02    0.35540E+02   -0.11335E-08    0.21693E-07   -0.11335E-08    0.21749E-13
   643    0.19277E+04   -0.99014E+02    0.21700E-07   -0.99014E+02    0.35476E+02   -0.11367E-08    0.21700E-07   -0.11367E-08    0.21622E-13
   644    0.19339E+04   -0.10060E+03    0.21711E-07   -0.10060E+03    0.35403E+02   -0.11402E-08    0.21711E-07   -0.11402E-08    0.21496E-13
   645    0.19403E+04   -0.10217E+03    0.21726E-07   -0.10217E+03    0.35324E+02   -0.11440E-08    0.21726E-07   -0.11440E-08    0.21371E-13
   646    0.19468E+04   -0.10371E+03    0.21744E-07   -0.10371E+03    0.35239E+02   -0.11480E-08    0.21744E-07   -0.11480E-08    0.21246E-13
   647    0.19536E+04   -0.10522E+03    0.21767E-07   -0.10522E+03    0.35147E+02   -0.11524E-08    0.21767E-07   -0.11524E-08    0.21123E-13
   648    0.19605E+04   -0.10670E+03    0.21794E-07   -0.10670E+03    0.35049E+02   -0.11570E-08    0.21794E-07   -0.11570E-08    0.21000E-13
   649    0.19677E+04   -0.10815E+03    0.21826E-07   -0.10815E+03    0.34943E+02   -0.11620E-08    0.21826E-07   -0.11620E-08    0.20879E-13
   650    0.19750E+04   -0.10957E+03    0.21862E-07   -0.10957E+03    0.34830E+02   -0.11672E-08    0.21862E-07   -0.11672E-08    0.20758E-13
   651    0.19824E+04   -0.11096E+03    0.21903E-07   -0.11096E+03    0.34712E+02   -0.11729E-08    0.21903E-07   -0.11729E-08    0.20638E-13
   652    0.19900E+04   -0.11231E+03    0.21948E-07   -0.11231E+03    0.34587E+02   -0.11788E-08    0.21948E-07   -0.11788E-08    0.20519E-13
   653    0.19979E+04   -0.11363E+03    0.21997E-07   -0.11363E+03    0.34454E+02   -0.11850E-08    0.21997E-07   -0.11850E-08    0.20401E-13
   654    0.20058E+04   -0.11492E+03    0.22051E-07   -0.11492E+03    0.34316E+02   -0.11915E-08    0.22051E-07   -0.11915E-08    0.20283E-13
   655    0.20138E+04   -0.11617E+03    0.22108E-07   -0.11617E+03    0.34172E+02   -0.11983E-08    0.22108E-07   -0.11983E-08    0.20167E-13
   656    0.20221E+04   -0.11739E+03    0.22169E-07   -0.11739E+03    0.34021E+02   -0.12053E-08    0.22169E-07   -0.12053E-08    0.20051E-13
   657    0.20305E+04   -0.11857E+03    0.22233E-07   -0.11857E+03    0.33864E+02   -0.12125E-08    0.22233E-07   -0.12125E-08    0.19936E-13
   658    0.20390E+04   -0.11972E+03    0.22301E-07   -0.11972E+03    0.33702E+02   -0.12199E-08    0.22301E-07   -0.12199E-08    0.19822E-13
   659    0.20477E+04   -0.12084E+03    0.22371E-07   -0.12084E+03    0.33534E+02   -0.12274E-08    0.22371E-07   -0.12274E-08    0.19708E-13
   660    0.20566E+04   -0.12192E+03    0.22445E-07   -0.12192E+03    0.33359E+02   -0.12351E-08    0.22445E-07   -0.12351E-08    0.19596E-13
   661    0.20655E+04   -0.12296E+03    0.22521E-07   -0.12296E+03    0.33178E+02   -0.12429E-08    0.22521E-07   -0.12429E-08    0.19484E-13
   662    0.20746E+04   -0.12397E+03    0.22599E-07   -0.12397E+03    0.32993E+02   -0.12508E-08    0.22599E-07   -0.12508E-08    0.19373E-13
   663    0.20838E+04   -0.12495E+03    0.22680E-07   -0.12495E+03    0.32803E+02   -0.12588E-08    0.22680E-07   -0.12588E-08    0.19263E-13
   664    0.20932E+04   -0.12589E+03    0.22762E-07   -0.12589E+03    0.32606E+02   -0.12668E-08    0.22762E-07   -0.12668E-08    0.19153E-13
   665    0.21025E+04   -0.12679E+03    0.22846E-07   -0.12679E+03    0.32404E+02   -0.12748E-08    0.22846E-07   -0.12748E-08    0.19045E-13
   666    0.21121E+04   -0.12765E+03    0.22932E-07   -0.12765E+03    0.32197E+02   -0.12828E-08    0.22932E-07   -0.12828E-08    0.18937E-13
   667    0.21217E+04   -0.12848E+03    0.23020E-07   -0.12848E+03    0.31985E+02   -0.12908E-08    0.23020E-07   -0.12908E-08    0.18830E-13
   668    0.21314E+04   -0.12927E+03    0.23108E-07   -0.12927E+03    0.31769E+02   -0.12988E-08    0.23108E-07   -0.12988E-08    0.18723E-13
   669    0.21413E+04   -0.13002E+03    0.23197E-07   -0.13002E+03    0.31548E+02   -0.13067E-08    0.23197E-07   -0.13067E-08    0.18618E-13
   670    0.21511E+04   -0.13074E+03    0.23288E-07   -0.13074E+03    0.31322E+02   -0.13145E-08    0.23288E-07   -0.13145E-08    0.18513E-13
   671    0.21612E+04   -0.13141E+03    0.23378E-07   -0.13141E+03    0.31093E+02   -0.13222E-08    0.23378E-07   -0.13222E-08    0.18409E-13
   672    0.21712E+04   -0.13205E+03    0.23469E-07   -0.13205E+03    0.30858E+02   -0.13298E-08    0.23469E-07   -0.13298E-08    0.18305E-13
   673    0.21813E+04   -0.13265E+03    0.23561E-07   -0.13265E+03    0.30620E+02   -0.13372E-08    0.23561E-07   -0.13372E-08    0.18203E-13
   674    0.21915E+04   -0.13321E+03    0.23652E-07   -0.13321E+03    0.30378E+02   -0.13445E-08    0.23652E-07   -0.13445E-08    0.18101E-13
   675    0.22018E+04   -0.13373E+03    0.23743E-07   -0.13373E+03    0.30132E+02   -0.13515E-08    0.23743E-07   -0.13515E-08    0.17999E-13
   676    0.22121E+04   -0.13421E+03    0.23833E-07   -0.13421E+03    0.29882E+02   -0.13583E-08    0.23833E-07   -0.13583E-08    0.17899E-13
   677    0.22224E+04   -0.13465E+03    0.23923E-07   -0.13465E+03    0.29628E+02   -0.13648E-08    0.23923E-07   -0.13648E-08    0.17799E-13
   678    0.22329E+04   -0.13505E+03    0.24012E-07   -0.13505E+03    0.29371E+02   -0.13711E-08    0.24012E-07   -0.13711E-08    0.17700E-13
   679    0.22433E+04   -0.13541E+03    0.24100E-07   -0.13541E+03    0.29111E+02   -0.13771E-08    0.24100E-07   -0.13771E-08    0.17601E-13
   680    0.22538E+04   -0.13573E+03    0.24187E-07   -0.13573E+03    0.28848E+02   -0.13828E-08    0.24187E-07   -0.13828E-08    0.17504E-13
   681    0.22643E+04   -0.13601E+03    0.24272E-07   -0.13601E+03    0.28581E+02   -0.13881E-08    0.24272E-07   -0.13881E-08    0.17407E-13
   682    0.22748E+04   -0.13625E+03    0.24355E-07   -0.13625E+03    0.28311E+02   -0.13931E-08    0.24355E-07   -0.13931E-08    0.17310E-13
   683    0.22854E+04   -0.13644E+03    0.24437E-07   -0.13644E+03    0.28041E+02   -0.13977E-08    0.24437E-07   -0.13977E-08    0.17214E-13
   684    0.22959E+04   -0.13660E+03    0.24517E-07   -0.13660E+03    0.27765E+02   -0.14019E-08    0.24517E-07   -0.14019E-08    0.17119E-13
   685    0.23064E+04   -0.13671E+03    0.24594E-07   -0.13671E+03    0.27489E+02   -0.14056E-08    0.24594E-07   -0.14056E-08    0.17025E-13
   686    0.23169E+04   -0.13677E+03    0.24668E-07   -0.13677E+03    0.27210E+02   -0.14089E-08    0.24668E-07   -0.14089E-08    0.16931E-13
   687    0.23275E+04   -0.13679E+03    0.24740E-07   -0.13679E+03    0.26929E+02   -0.14118E-08    0.24740E-07   -0.14118E-08    0.16838E-13
   688    0.23379E+04   -0.13678E+03    0.24810E-07   -0.13678E+03    0.26646E+02   -0.14141E-08    0.24810E-07   -0.14141E-08    0.16745E-13
   689    0.23483E+04   -0.13671E+03    0.24876E-07   -0.13671E+03    0.26361E+02   -0.14159E-08    0.24876E-07   -0.14159E-08    0.16654E-13
   690    0.23587E+04   -0.13660E+03    0.24938E-07   -0.13660E+03    0.26076E+02   -0.14172E-08    0.24938E-07   -0.14172E-08    0.16562E-13
   691    0.23691E+04   -0.13645E+03    0.24997E-07   -0.13645E+03    0.25788E+02   -0.14179E-08    0.24997E-07   -0.14179E-08    0.16472E-13
   692    0.23794E+04   -0.13625E+03    0.25053E-07   -0.13625E+03    0.25500E+02   -0.14180E-08    0.25053E-07   -0.14180E-08    0.16382E-13
   693    0.23897E+04   -0.13602E+03    0.25104E-07   -0.13602E+03    0.25211E+02   -0.14175E-08    0.25104E-07   -0.14175E-08    0.16292E-13
   694    0.23998E+04   -0.13573E+03    0.25152E-07   -0.13573E+03    0.24921E+02   -0.14163E-08    0.25152E-07   -0.14163E-08    0.16204E-13
   695    0.24099E+04   -0.13539E+03    0.25195E-07   -0.13539E+03    0.24632E+02   -0.14145E-08    0.25195E-07   -0.14145E-08    0.16115E-13
   696    0.24200E+04   -0.13503E+03    0.25233E-07   -0.13503E+03    0.24341E+02   -0.14121E-08    0.25233E-07   -0.14121E-08    0.16028E-13
   697    0.24299E+04   -0.13460E+03    0.25267E-07   -0.13460E+03    0.24050E+02   -0.14089E-08    0.25267E-07   -0.14089E-08    0.15941E-13
   698    0.24398E+04   -0.13413E+03    0.25296E-07   -0.13413E+03    0.23759E+02   -0.14050E-08    0.25296E-07   -0.14050E-08    0.15854E-13
   699    0.24495E+04   -0.13362E+03    0.25319E-07   -0.13362E+03    0.23469E+02   -0.14003E-08    0.25319E-07   -0.14003E-08    0.15769E-13
   700    0.24591E+04   -0.13306E+03    0.25338E-07   -0.13306E+03    0.23179E+02   -0.13949E-08    0.25338E-07   -0.13949E-08    0.15683E-13
   701    0.24687E+04   -0.13245E+03    0.25351E-07   -0.13245E+03    0.22890E+02   -0.13887E-08    0.25351E-07   -0.13887E-08    0.15599E-13
   702    0.24781E+04   -0.13179E+03    0.25358E-07   -0.13179E+03    0.22602E+02   -0.13817E-08    0.25358E-07   -0.13817E-08    0.15514E-13
   703    0.24873E+04   -0.13111E+03    0.25360E-07   -0.13111E+03    0.22314E+02   -0.13740E-08    0.25360E-07   -0.13740E-08    0.15431E-13
   704    0.24965E+04   -0.13036E+03    0.25357E-07   -0.13036E+03    0.22028E+02   -0.13655E-08    0.25357E-07   -0.13655E-08    0.15348E-13
   705    0.25054E+04   -0.12957E+03    0.25349E-07   -0.12957E+03    0.21742E+02   -0.13563E-08    0.25349E-07   -0.13563E-08    0.15265E-13
   706    0.25143E+04   -0.12874E+03    0.25335E-07   -0.12874E+03    0.21458E+02   -0.13465E-08    0.25335E-07   -0.13465E-08    0.15183E-13
   707    0.25229E+04   -0.12787E+03    0.25317E-07   -0.12787E+03    0.21175E+02   -0.13359E-08    0.25317E-07   -0.13359E-08    0.15102E-13
   708    0.25316E+04   -0.12694E+03    0.25295E-07   -0.12694E+03    0.20894E+02   -0.13247E-08    0.25295E-07   -0.13247E-08    0.15021E-13
   709    0.25400E+04   -0.12599E+03    0.25268E-07   -0.12599E+03    0.20613E+02   -0.13129E-08    0.25268E-07   -0.13129E-08    0.14941E-13
   710    0.25484E+04   -0.12499E+03    0.25236E-07   -0.12499E+03    0.20335E+02   -0.13005E-08    0.25236E-07   -0.13005E-08    0.14861E-13
   711    0.25566E+04   -0.12394E+03    0.25200E-07   -0.12394E+03    0.20058E+02   -0.12875E-08    0.25200E-07   -0.12875E-08    0.14782E-13
   712    0.25646E+04   -0.12287E+03    0.25159E-07   -0.12287E+03    0.19783E+02   -0.12739E-08    0.25159E-07   -0.12739E-08    0.14703E-13
   713    0.25726E+04   -0.12174E+03    0.25115E-07   -0.12174E+03    0.19509E+02   -0.12598E-08    0.25115E-07   -0.12598E-08    0.14625E-13
   714    0.25802E+04   -0.12058E+03    0.25067E-07   -0.12058E+03    0.19238E+02   -0.12451E-08    0.25067E-07   -0.12451E-08    0.14547E-13
   715    0.25878E+04   -0.11938E+03    0.25014E-07   -0.11938E+03    0.18969E+02   -0.12299E-08    0.25014E-07   -0.12299E-08    0.14470E-13
   716    0.25952E+04   -0.11814E+03    0.24959E-07   -0.11814E+03    0.18702E+02   -0.12143E-08    0.24959E-07   -0.12143E-08    0.14393E-13
   717    0.26025E+04   -0.11685E+03    0.24899E-07   -0.11685E+03    0.18438E+02   -0.11982E-08    0.24899E-07   -0.11982E-08    0.14317E-13
   718    0.26095E+04   -0.11555E+03    0.24836E-07   -0.11555E+03    0.18177E+02   -0.11816E-08    0.24836E-07   -0.11816E-08    0.14241E-13
   719    0.26164E+04   -0.11419E+03    0.24770E-07   -0.11419E+03    0.17916E+02   -0.11646E-08    0.24770E-07   -0.11646E-08    0.14166E-13
   720    0.26231E+04   -0.11281E+03    0.24700E-07   -0.11281E+03    0.17659E+02   -0.11472E-08    0.24700E-07   -0.11472E-08    0.14091E-13
   721    0.26297E+04   -0.11138E+03    0.24627E-07   -0.11138E+03    0.17406E+02   -0.11294E-08    0.24627E-07   -0.11294E-08    0.14017E-13
   722    0.26361E+04   -0.10991E+03    0.24552E-07   -0.10991E+03    0.17155E+02   -0.11113E-08    0.24552E-07   -0.11113E-08    0.13944E-13
   723    0.26423E+04   -0.10842E+03    0.24473E-07   -0.10842E+03    0.16908E+02   -0.10928E-08    0.24473E-07   -0.10928E-08    0.13870E-13
   724    0.26483E+04   -0.10690E+03    0.24392E-07   -0.10690E+03    0.16663E+02   -0.10740E-08    0.24392E-07   -0.10740E-08    0.13798E-13
   725    0.26541E+04   -0.10534E+03    0.24308E-07   -0.10534E+03    0.16423E+02   -0.10549E-08    0.24308E-07   -0.10549E-08    0.13725E-13
   726    0.26598E+04   -0.10375E+03    0.24221E-07   -0.10375E+03    0.16187E+02   -0.10355E-08    0.24221E-07   -0.10355E-08    0.13653E-13
   727    0.26652E+04   -0.10213E+03    0.24132E-07   -0.10213E+03    0.15954E+02   -0.10159E-08    0.24132E-07   -0.10159E-08    0.13582E-13
   728    0.26704E+04   -0.10048E+03    0.24041E-07   -0.10048E+03    0.15723E+02   -0.99600E-09    0.24041E-07   -0.99600E-09    0.13511E-13
   729    0.26754E+04   -0.98802E+02    0.23948E-07   -0.98802E+02    0.15498E+02   -0.97589E-09    0.23948E-07   -0.97589E-09    0.13441E-13
   730    0.26802E+04   -0.97093E+02    0.23853E-07   -0.97093E+02    0.15276E+02   -0.95559E-09    0.23853E-07   -0.95559E-09    0.13371E-13
   731    0.26849E+04   -0.95354E+02    0.23756E-07   -0.95354E+02    0.15058E+02   -0.93510E-09    0.23756E-07   -0.93510E-09    0.13301E-13
   732    0.26892E+04   -0.93584E+02    0.23657E-07   -0.93584E+02    0.14847E+02   -0.91446E-09    0.23657E-07   -0.91446E-09    0.13232E-13
   733    0.26935E+04   -0.91800E+02    0.23556E-07   -0.91800E+02    0.14638E+02   -0.89368E-09    0.23556E-07   -0.89368E-09    0.13164E-13
   734    0.26974E+04   -0.89974E+02    0.23454E-07   -0.89974E+02    0.14435E+02   -0.87278E-09    0.23454E-07   -0.87278E-09    0.13096E-13
   735    0.27012E+04   -0.88143E+02    0.23351E-07   -0.88143E+02    0.14235E+02   -0.85179E-09    0.23351E-07   -0.85179E-09    0.13028E-13
   736    0.27046E+04   -0.86272E+02    0.23246E-07   -0.86272E+02    0.14042E+02   -0.83072E-09    0.23246E-07   -0.83072E-09    0.12961E-13
