#    L    TT             EE             BB             TE          
   394    0.16972E+04    0.17225E+02    0.32516E-01   -0.35774E+02
   395    0.17022E+04    0.17111E+02    0.32639E-01   -0.37198E+02
   396    0.17076E+04    0.16993E+02    0.32764E-01   -0.38589E+02
   397    0.17132E+04    0.16874E+02    0.32889E-01   -0.39947E+02
   398    0.17192E+04    0.16750E+02    0.33015E-01   -0.41273E+02
   399    0.17254E+04    0.16625E+02    0.33142E-01   -0.42564E+02
   400    0.17320E+04    0.16496E+02    0.33270E-01   -0.43820E+02
   401    0.17388E+04    0.16365E+02    0.33399E-01   -0.45040E+02
   402    0.17459E+04    0.16231E+02    0.33529E-01   -0.46224E+02
   403    0.17533E+04    0.16094E+02    0.33660E-01   -0.47371E+02
   404    0.17609E+04    0.15955E+02    0.33791E-01   -0.48482E+02
   405    0.17688E+04    0.15813E+02    0.33924E-01   -0.49556E+02
   406    0.17769E+04    0.15670E+02    0.34057E-01   -0.50592E+02
   407    0.17853E+04    0.15524E+02    0.34191E-01   -0.51594E+02
   408    0.17939E+04    0.15376E+02    0.34327E-01   -0.52556E+02
   409    0.18028E+04    0.15227E+02    0.34463E-01   -0.53481E+02
   410    0.18118E+04    0.15074E+02    0.34600E-01   -0.54370E+02
   411    0.18211E+04    0.14921E+02    0.34737E-01   -0.55221E+02
   412    0.18306E+04    0.14765E+02    0.34876E-01   -0.56034E+02
   413    0.18402E+04    0.14608E+02    0.35015E-01   -0.56810E+02
   414    0.18500E+04    0.14450E+02    0.35156E-01   -0.57548E+02
   415    0.18601E+04    0.14291E+02    0.35297E-01   -0.58248E+02
   416    0.18702E+04    0.14129E+02    0.35439E-01   -0.58911E+02
   417    0.18805E+04    0.13967E+02    0.35582E-01   -0.59537E+02
   418    0.18910E+04    0.13802E+02    0.35725E-01   -0.60123E+02
   419    0.19017E+04    0.13637E+02    0.35870E-01   -0.60672E+02
   420    0.19125E+04    0.13472E+02    0.36015E-01   -0.61183E+02
   421    0.19235E+04    0.13306E+02    0.36161E-01   -0.61656E+02
   422    0.19345E+04    0.13139E+02    0.36307E-01   -0.62092E+02
   423    0.19456E+04    0.12971E+02    0.36455E-01   -0.62490E+02
   424    0.19568E+04    0.12802E+02    0.36603E-01   -0.62850E+02
   425    0.19682E+04    0.12633E+02    0.36752E-01   -0.63171E+02
   426    0.19796E+04    0.12464E+02    0.36901E-01   -0.63455E+02
   427    0.19911E+04    0.12295E+02    0.37051E-01   -0.63703E+02
   428    0.20026E+04    0.12126E+02    0.37202E-01   -0.63911E+02
   429    0.20142E+04    0.11957E+02    0.37354E-01   -0.64083E+02
   430    0.20259E+04    0.11788E+02    0.37506E-01   -0.64217E+02
   431    0.20376E+04    0.11620E+02    0.37658E-01   -0.64314E+02
   432    0.20492E+04    0.11452E+02    0.37812E-01   -0.64375E+02
   433    0.20610E+04    0.11285E+02    0.37966E-01   -0.64397E+02
   434    0.20727E+04    0.11118E+02    0.38120E-01   -0.64384E+02
   435    0.20844E+04    0.10954E+02    0.38275E-01   -0.64335E+02
   436    0.20961E+04    0.10790E+02    0.38430E-01   -0.64249E+02
   437    0.21079E+04    0.10626E+02    0.38586E-01   -0.64127E+02
   438    0.21195E+04    0.10464E+02    0.38742E-01   -0.63968E+02
   439    0.21312E+04    0.10304E+02    0.38899E-01   -0.63775E+02
   440    0.21428E+04    0.10146E+02    0.39056E-01   -0.63546E+02
   441    0.21544E+04    0.99883E+01    0.39214E-01   -0.63282E+02
   442    0.21657E+04    0.98327E+01    0.39372E-01   -0.62983E+02
   443    0.21772E+04    0.96797E+01    0.39530E-01   -0.62650E+02
   444    0.21885E+04    0.95292E+01    0.39689E-01   -0.62282E+02
   445    0.21997E+04    0.93792E+01    0.39847E-01   -0.61880E+02
   446    0.22107E+04    0.92333E+01    0.40007E-01   -0.61444E+02
   447    0.22217E+04    0.90901E+01    0.40166E-01   -0.60976E+02
   448    0.22324E+04    0.89484E+01    0.40326E-01   -0.60475E+02
   449    0.22431E+04    0.88102E+01    0.40485E-01   -0.59941E+02
   450    0.22537E+04    0.86757E+01    0.40645E-01   -0.59376E+02
   451    0.22641E+04    0.85435E+01    0.40805E-01   -0.58779E+02
   452    0.22743E+04    0.84150E+01    0.40966E-01   -0.58152E+02
   453    0.22844E+04    0.82901E+01    0.41126E-01   -0.57494E+02
   454    0.22943E+04    0.81682E+01    0.41286E-01   -0.56807E+02
   455    0.23040E+04    0.80498E+01    0.41447E-01   -0.56092E+02
   456    0.23136E+04    0.79342E+01    0.41607E-01   -0.55343E+02
   457    0.23229E+04    0.78229E+01    0.41768E-01   -0.54574E+02
   458    0.23321E+04    0.77151E+01    0.41928E-01   -0.53768E+02
   459    0.23411E+04    0.76114E+01    0.42088E-01   -0.52940E+02
   460    0.23500E+04    0.75104E+01    0.42249E-01   -0.52086E+02
   461    0.23586E+04    0.74135E+01    0.42409E-01   -0.51207E+02
   462    0.23671E+04    0.73199E+01    0.42569E-01   -0.50298E+02
   463    0.23753E+04    0.72310E+01    0.42728E-01   -0.49378E+02
   464    0.23833E+04    0.71461E+01    0.42888E-01   -0.48417E+02
   465    0.23911E+04    0.70652E+01    0.43048E-01   -0.47447E+02
   466    0.23987E+04    0.69874E+01    0.43207E-01   -0.46445E+02
   467    0.24061E+04    0.69143E+01    0.43366E-01   -0.45427E+02
   468    0.24133E+04    0.68457E+01    0.43524E-01   -0.44386E+02
   469    0.24203E+04    0.67801E+01    0.43683E-01   -0.43331E+02
   470    0.24271E+04    0.67198E+01    0.43841E-01   -0.42254E+02
   471    0.24335E+04    0.66646E+01    0.43998E-01   -0.41157E+02
   472    0.24399E+04    0.66131E+01    0.44155E-01   -0.40046E+02
   473    0.24460E+04    0.65659E+01    0.44312E-01   -0.38917E+02
   474    0.24519E+04    0.65239E+01    0.44468E-01   -0.37775E+02
   475    0.24576E+04    0.64853E+01    0.44624E-01   -0.36616E+02
   476    0.24630E+04    0.64525E+01    0.44779E-01   -0.35441E+02
   477    0.24681E+04    0.64238E+01    0.44934E-01   -0.34261E+02
   478    0.24730E+04    0.63994E+01    0.45088E-01   -0.33058E+02
   479    0.24778E+04    0.63805E+01    0.45242E-01   -0.31858E+02
   480    0.24822E+04    0.63664E+01    0.45395E-01   -0.30640E+02
   481    0.24864E+04    0.63571E+01    0.45547E-01   -0.29411E+02
   482    0.24905E+04    0.63532E+01    0.45699E-01   -0.28176E+02
   483    0.24942E+04    0.63541E+01    0.45850E-01   -0.26938E+02
   484    0.24976E+04    0.63603E+01    0.46001E-01   -0.25692E+02
   485    0.25009E+04    0.63712E+01    0.46150E-01   -0.24440E+02
   486    0.25039E+04    0.63881E+01    0.46299E-01   -0.23186E+02
   487    0.25066E+04    0.64102E+01    0.46447E-01   -0.21929E+02
   488    0.25090E+04    0.64369E+01    0.46595E-01   -0.20669E+02
   489    0.25113E+04    0.64695E+01    0.46741E-01   -0.19409E+02
   490    0.25133E+04    0.65079E+01    0.46887E-01   -0.18148E+02
   491    0.25149E+04    0.65515E+01    0.47031E-01   -0.16890E+02
   492    0.25164E+04    0.66008E+01    0.47175E-01   -0.15636E+02
   493    0.25176E+04    0.66544E+01    0.47318E-01   -0.14383E+02
   494    0.25185E+04    0.67152E+01    0.47460E-01   -0.13137E+02
   495    0.25191E+04    0.67810E+01    0.47601E-01   -0.11896E+02
   496    0.25195E+04    0.68531E+01    0.47741E-01   -0.10663E+02
   497    0.25196E+04    0.69308E+01    0.47880E-01   -0.94371E+01
   498    0.25195E+04    0.70133E+01    0.48018E-01   -0.82225E+01
   499    0.25191E+04    0.71028E+01    0.48155E-01   -0.70166E+01
   500    0.25185E+04    0.71970E+01    0.48291E-01   -0.58245E+01
   501    0.25175E+04    0.72980E+01    0.48426E-01   -0.46452E+01
   502    0.25164E+04    0.74051E+01    0.48560E-01   -0.34787E+01
   503    0.25150E+04    0.75174E+01    0.48692E-01   -0.23270E+01
   504    0.25132E+04    0.76354E+01    0.48824E-01   -0.11885E+01
   505    0.25114E+04    0.77598E+01    0.48954E-01   -0.66682E-01
   506    0.25092E+04    0.78899E+01    0.49083E-01    0.10408E+01
   507    0.25068E+04    0.80252E+01    0.49211E-01    0.21318E+01
   508    0.25041E+04    0.81666E+01    0.49338E-01    0.32074E+01
   509    0.25012E+04    0.83131E+01    0.49464E-01    0.42646E+01
   510    0.24980E+04    0.84652E+01    0.49588E-01    0.53045E+01
   511    0.24946E+04    0.86224E+01    0.49712E-01    0.63271E+01
   512    0.24910E+04    0.87851E+01    0.49834E-01    0.73311E+01
   513    0.24872E+04    0.89529E+01    0.49955E-01    0.83152E+01
   514    0.24831E+04    0.91261E+01    0.50074E-01    0.92797E+01
   515    0.24789E+04    0.93043E+01    0.50192E-01    0.10225E+02
   516    0.24744E+04    0.94876E+01    0.50309E-01    0.11148E+02
   517    0.24696E+04    0.96759E+01    0.50425E-01    0.12051E+02
   518    0.24647E+04    0.98691E+01    0.50539E-01    0.12932E+02
   519    0.24596E+04    0.10067E+02    0.50653E-01    0.13791E+02
   520    0.24543E+04    0.10270E+02    0.50764E-01    0.14627E+02
   521    0.24487E+04    0.10477E+02    0.50875E-01    0.15438E+02
   522    0.24430E+04    0.10689E+02    0.50984E-01    0.16227E+02
   523    0.24371E+04    0.10906E+02    0.51092E-01    0.16990E+02
   524    0.24311E+04    0.11126E+02    0.51199E-01    0.17728E+02
   525    0.24247E+04    0.11351E+02    0.51304E-01    0.18442E+02
   526    0.24183E+04    0.11581E+02    0.51408E-01    0.19129E+02
   527    0.24118E+04    0.11814E+02    0.51511E-01    0.19789E+02
   528    0.24051E+04    0.12051E+02    0.51612E-01    0.20420E+02
   529    0.23982E+04    0.12293E+02    0.51712E-01    0.21025E+02
   530    0.23911E+04    0.12538E+02    0.51811E-01    0.21599E+02
   531    0.23841E+04    0.12787E+02    0.51909E-01    0.22147E+02
   532    0.23767E+04    0.13039E+02    0.52005E-01    0.22664E+02
   533    0.23692E+04    0.13295E+02    0.52100E-01    0.23150E+02
   534    0.23616E+04    0.13555E+02    0.52193E-01    0.23605E+02
   535    0.23539E+04    0.13817E+02    0.52285E-01    0.24029E+02
   536    0.23461E+04    0.14083E+02    0.52376E-01    0.24421E+02
   537    0.23383E+04    0.14352E+02    0.52466E-01    0.24780E+02
   538    0.23302E+04    0.14624E+02    0.52554E-01    0.25107E+02
   539    0.23221E+04    0.14898E+02    0.52641E-01    0.25399E+02
   540    0.23140E+04    0.15176E+02    0.52727E-01    0.25657E+02
   541    0.23057E+04    0.15456E+02    0.52812E-01    0.25881E+02
   542    0.22974E+04    0.15738E+02    0.52895E-01    0.26069E+02
   543    0.22889E+04    0.16023E+02    0.52977E-01    0.26221E+02
   544    0.22805E+04    0.16310E+02    0.53058E-01    0.26337E+02
   545    0.22720E+04    0.16598E+02    0.53138E-01    0.26416E+02
   546    0.22634E+04    0.16889E+02    0.53216E-01    0.26458E+02
   547    0.22548E+04    0.17181E+02    0.53293E-01    0.26462E+02
   548    0.22462E+04    0.17475E+02    0.53369E-01    0.26428E+02
   549    0.22376E+04    0.17771E+02    0.53444E-01    0.26355E+02
   550    0.22290E+04    0.18068E+02    0.53518E-01    0.26242E+02
   551    0.22204E+04    0.18366E+02    0.53590E-01    0.26089E+02
   552    0.22117E+04    0.18665E+02    0.53662E-01    0.25897E+02
   553    0.22031E+04    0.18964E+02    0.53732E-01    0.25665E+02
   554    0.21945E+04    0.19266E+02    0.53801E-01    0.25394E+02
   555    0.21858E+04    0.19568E+02    0.53869E-01    0.25084E+02
   556    0.21772E+04    0.19871E+02    0.53936E-01    0.24736E+02
   557    0.21686E+04    0.20174E+02    0.54002E-01    0.24348E+02
   558    0.21600E+04    0.20478E+02    0.54067E-01    0.23923E+02
   559    0.21513E+04    0.20782E+02    0.54131E-01    0.23460E+02
   560    0.21429E+04    0.21085E+02    0.54193E-01    0.22959E+02
   561    0.21342E+04    0.21390E+02    0.54255E-01    0.22421E+02
   562    0.21258E+04    0.21695E+02    0.54316E-01    0.21846E+02
   563    0.21174E+04    0.21998E+02    0.54376E-01    0.21237E+02
   564    0.21091E+04    0.22303E+02    0.54435E-01    0.20588E+02
   565    0.21007E+04    0.22606E+02    0.54493E-01    0.19905E+02
   566    0.20925E+04    0.22910E+02    0.54550E-01    0.19185E+02
   567    0.20843E+04    0.23212E+02    0.54607E-01    0.18431E+02
   568    0.20761E+04    0.23514E+02    0.54662E-01    0.17642E+02
   569    0.20680E+04    0.23816E+02    0.54717E-01    0.16820E+02
   570    0.20600E+04    0.24116E+02    0.54771E-01    0.15962E+02
   571    0.20521E+04    0.24415E+02    0.54824E-01    0.15071E+02
   572    0.20442E+04    0.24713E+02    0.54876E-01    0.14147E+02
   573    0.20364E+04    0.25009E+02    0.54928E-01    0.13189E+02
   574    0.20287E+04    0.25304E+02    0.54979E-01    0.12200E+02
   575    0.20211E+04    0.25596E+02    0.55029E-01    0.11178E+02
   576    0.20137E+04    0.25888E+02    0.55079E-01    0.10126E+02
   577    0.20063E+04    0.26178E+02    0.55128E-01    0.90435E+01
   578    0.19990E+04    0.26464E+02    0.55176E-01    0.79299E+01
   579    0.19919E+04    0.26750E+02    0.55224E-01    0.67872E+01
   580    0.19849E+04    0.27033E+02    0.55271E-01    0.56142E+01
   581    0.19779E+04    0.27313E+02    0.55318E-01    0.44139E+01
   582    0.19711E+04    0.27590E+02    0.55364E-01    0.31850E+01
   583    0.19645E+04    0.27865E+02    0.55410E-01    0.19276E+01
   584    0.19580E+04    0.28136E+02    0.55455E-01    0.64426E+00
   585    0.19517E+04    0.28405E+02    0.55500E-01   -0.66574E+00
   586    0.19455E+04    0.28669E+02    0.55544E-01   -0.20015E+01
   587    0.19396E+04    0.28931E+02    0.55589E-01   -0.33621E+01
   588    0.19337E+04    0.29189E+02    0.55632E-01   -0.47481E+01
   589    0.19279E+04    0.29444E+02    0.55676E-01   -0.61571E+01
   590    0.19224E+04    0.29693E+02    0.55719E-01   -0.75891E+01
   591    0.19171E+04    0.29940E+02    0.55762E-01   -0.90438E+01
   592    0.19119E+04    0.30181E+02    0.55805E-01   -0.10521E+02
   593    0.19070E+04    0.30419E+02    0.55848E-01   -0.12018E+02
   594    0.19021E+04    0.30652E+02    0.55890E-01   -0.13536E+02
   595    0.18974E+04    0.30879E+02    0.55933E-01   -0.15073E+02
   596    0.18931E+04    0.31103E+02    0.55975E-01   -0.16630E+02
   597    0.18889E+04    0.31320E+02    0.56017E-01   -0.18204E+02
   598    0.18852E+04    0.31532E+02    0.56060E-01   -0.19795E+02
   599    0.18815E+04    0.31739E+02    0.56102E-01   -0.21402E+02
   600    0.18780E+04    0.31941E+02    0.56144E-01   -0.23025E+02
   601    0.18748E+04    0.32137E+02    0.56186E-01   -0.24663E+02
   602    0.18717E+04    0.32326E+02    0.56229E-01   -0.26316E+02
   603    0.18689E+04    0.32511E+02    0.56271E-01   -0.27980E+02
   604    0.18664E+04    0.32689E+02    0.56314E-01   -0.29658E+02
   605    0.18641E+04    0.32861E+02    0.56356E-01   -0.31348E+02
   606    0.18621E+04    0.33027E+02    0.56399E-01   -0.33050E+02
   607    0.18601E+04    0.33187E+02    0.56442E-01   -0.34763E+02
   608    0.18585E+04    0.33342E+02    0.56485E-01   -0.36485E+02
   609    0.18571E+04    0.33490E+02    0.56529E-01   -0.38217E+02
   610    0.18560E+04    0.33632E+02    0.56573E-01   -0.39959E+02
   611    0.18550E+04    0.33769E+02    0.56617E-01   -0.41708E+02
   612    0.18544E+04    0.33900E+02    0.56662E-01   -0.43463E+02
   613    0.18538E+04    0.34023E+02    0.56706E-01   -0.45226E+02
   614    0.18536E+04    0.34141E+02    0.56752E-01   -0.46995E+02
   615    0.18536E+04    0.34252E+02    0.56797E-01   -0.48768E+02
   616    0.18537E+04    0.34359E+02    0.56843E-01   -0.50545E+02
   617    0.18542E+04    0.34459E+02    0.56890E-01   -0.52325E+02
   618    0.18549E+04    0.34553E+02    0.56937E-01   -0.54108E+02
   619    0.18557E+04    0.34642E+02    0.56984E-01   -0.55892E+02
   620    0.18569E+04    0.34723E+02    0.57032E-01   -0.57676E+02
   621    0.18581E+04    0.34799E+02    0.57081E-01   -0.59461E+02
   622    0.18597E+04    0.34869E+02    0.57130E-01   -0.61245E+02
   623    0.18615E+04    0.34932E+02    0.57180E-01   -0.63025E+02
   624    0.18634E+04    0.34988E+02    0.57230E-01   -0.64803E+02
   625    0.18656E+04    0.35039E+02    0.57281E-01   -0.66578E+02
   626    0.18680E+04    0.35083E+02    0.57332E-01   -0.68348E+02
   627    0.18706E+04    0.35121E+02    0.57384E-01   -0.70111E+02
   628    0.18734E+04    0.35152E+02    0.57437E-01   -0.71869E+02
   629    0.18765E+04    0.35177E+02    0.57490E-01   -0.73618E+02
   630    0.18797E+04    0.35196E+02    0.57544E-01   -0.75360E+02
   631    0.18831E+04    0.35208E+02    0.57599E-01   -0.77091E+02
   632    0.18868E+04    0.35214E+02    0.57655E-01   -0.78813E+02
   633    0.18907E+04    0.35215E+02    0.57711E-01   -0.80522E+02
   634    0.18947E+04    0.35207E+02    0.57768E-01   -0.82218E+02
   635    0.18991E+04    0.35194E+02    0.57826E-01   -0.83900E+02
   636    0.19034E+04    0.35176E+02    0.57885E-01   -0.85567E+02
   637    0.19081E+04    0.35149E+02    0.57945E-01   -0.87218E+02
   638    0.19130E+04    0.35118E+02    0.58005E-01   -0.88852E+02
   639    0.19180E+04    0.35079E+02    0.58066E-01   -0.90469E+02
   640    0.19233E+04    0.35034E+02    0.58129E-01   -0.92066E+02
   641    0.19287E+04    0.34983E+02    0.58192E-01   -0.93643E+02
   642    0.19342E+04    0.34925E+02    0.58255E-01   -0.95198E+02
   643    0.19400E+04    0.34862E+02    0.58320E-01   -0.96731E+02
   644    0.19460E+04    0.34790E+02    0.58386E-01   -0.98240E+02
   645    0.19521E+04    0.34713E+02    0.58452E-01   -0.99725E+02
   646    0.19584E+04    0.34630E+02    0.58520E-01   -0.10118E+03
   647    0.19650E+04    0.34540E+02    0.58588E-01   -0.10262E+03
   648    0.19715E+04    0.34444E+02    0.58658E-01   -0.10402E+03
   649    0.19784E+04    0.34341E+02    0.58728E-01   -0.10539E+03
   650    0.19854E+04    0.34232E+02    0.58799E-01   -0.10674E+03
   651    0.19925E+04    0.34118E+02    0.58871E-01   -0.10805E+03
   652    0.19998E+04    0.33997E+02    0.58944E-01   -0.10933E+03
   653    0.20073E+04    0.33868E+02    0.59018E-01   -0.11058E+03
   654    0.20149E+04    0.33735E+02    0.59094E-01   -0.11179E+03
   655    0.20226E+04    0.33596E+02    0.59170E-01   -0.11298E+03
   656    0.20305E+04    0.33450E+02    0.59247E-01   -0.11413E+03
   657    0.20386E+04    0.33299E+02    0.59325E-01   -0.11524E+03
   658    0.20466E+04    0.33143E+02    0.59404E-01   -0.11632E+03
   659    0.20550E+04    0.32981E+02    0.59484E-01   -0.11737E+03
   660    0.20635E+04    0.32813E+02    0.59565E-01   -0.11839E+03
   661    0.20720E+04    0.32639E+02    0.59647E-01   -0.11937E+03
   662    0.20807E+04    0.32461E+02    0.59730E-01   -0.12032E+03
   663    0.20894E+04    0.32279E+02    0.59813E-01   -0.12123E+03
   664    0.20983E+04    0.32090E+02    0.59898E-01   -0.12211E+03
   665    0.21072E+04    0.31896E+02    0.59984E-01   -0.12295E+03
   666    0.21163E+04    0.31698E+02    0.60071E-01   -0.12376E+03
   667    0.21255E+04    0.31495E+02    0.60158E-01   -0.12453E+03
   668    0.21346E+04    0.31288E+02    0.60247E-01   -0.12527E+03
   669    0.21441E+04    0.31076E+02    0.60336E-01   -0.12596E+03
   670    0.21534E+04    0.30860E+02    0.60427E-01   -0.12663E+03
   671    0.21630E+04    0.30641E+02    0.60518E-01   -0.12725E+03
   672    0.21725E+04    0.30417E+02    0.60611E-01   -0.12784E+03
   673    0.21821E+04    0.30190E+02    0.60704E-01   -0.12839E+03
   674    0.21918E+04    0.29958E+02    0.60798E-01   -0.12890E+03
   675    0.22015E+04    0.29723E+02    0.60893E-01   -0.12938E+03
   676    0.22112E+04    0.29485E+02    0.60988E-01   -0.12982E+03
   677    0.22210E+04    0.29243E+02    0.61085E-01   -0.13021E+03
   678    0.22309E+04    0.28997E+02    0.61182E-01   -0.13057E+03
   679    0.22408E+04    0.28750E+02    0.61281E-01   -0.13089E+03
   680    0.22507E+04    0.28499E+02    0.61380E-01   -0.13118E+03
   681    0.22607E+04    0.28245E+02    0.61480E-01   -0.13142E+03
   682    0.22706E+04    0.27988E+02    0.61580E-01   -0.13162E+03
   683    0.22806E+04    0.27731E+02    0.61682E-01   -0.13178E+03
   684    0.22905E+04    0.27469E+02    0.61784E-01   -0.13191E+03
   685    0.23004E+04    0.27206E+02    0.61887E-01   -0.13199E+03
   686    0.23103E+04    0.26941E+02    0.61990E-01   -0.13202E+03
   687    0.23202E+04    0.26674E+02    0.62095E-01   -0.13202E+03
   688    0.23301E+04    0.26405E+02    0.62199E-01   -0.13198E+03
   689    0.23399E+04    0.26135E+02    0.62305E-01   -0.13189E+03
   690    0.23497E+04    0.25865E+02    0.62411E-01   -0.13177E+03
   691    0.23594E+04    0.25591E+02    0.62518E-01   -0.13160E+03
   692    0.23691E+04    0.25318E+02    0.62625E-01   -0.13138E+03
   693    0.23787E+04    0.25044E+02    0.62733E-01   -0.13113E+03
   694    0.23882E+04    0.24769E+02    0.62841E-01   -0.13083E+03
   695    0.23978E+04    0.24495E+02    0.62950E-01   -0.13049E+03
   696    0.24072E+04    0.24220E+02    0.63060E-01   -0.13011E+03
   697    0.24166E+04    0.23945E+02    0.63170E-01   -0.12969E+03
   698    0.24258E+04    0.23669E+02    0.63280E-01   -0.12922E+03
   699    0.24349E+04    0.23395E+02    0.63391E-01   -0.12870E+03
   700    0.24439E+04    0.23120E+02    0.63502E-01   -0.12814E+03
   701    0.24528E+04    0.22847E+02    0.63614E-01   -0.12755E+03
   702    0.24616E+04    0.22574E+02    0.63725E-01   -0.12690E+03
   703    0.24703E+04    0.22302E+02    0.63838E-01   -0.12622E+03
   704    0.24788E+04    0.22032E+02    0.63950E-01   -0.12549E+03
   705    0.24872E+04    0.21762E+02    0.64063E-01   -0.12471E+03
   706    0.24954E+04    0.21494E+02    0.64176E-01   -0.12390E+03
   707    0.25035E+04    0.21227E+02    0.64289E-01   -0.12305E+03
   708    0.25116E+04    0.20962E+02    0.64403E-01   -0.12215E+03
   709    0.25195E+04    0.20697E+02    0.64516E-01   -0.12122E+03
   710    0.25272E+04    0.20435E+02    0.64630E-01   -0.12025E+03
   711    0.25348E+04    0.20174E+02    0.64744E-01   -0.11923E+03
   712    0.25423E+04    0.19915E+02    0.64858E-01   -0.11819E+03
   713    0.25497E+04    0.19657E+02    0.64972E-01   -0.11710E+03
   714    0.25567E+04    0.19403E+02    0.65086E-01   -0.11597E+03
   715    0.25637E+04    0.19150E+02    0.65200E-01   -0.11482E+03
   716    0.25706E+04    0.18899E+02    0.65315E-01   -0.11362E+03
   717    0.25773E+04    0.18651E+02    0.65429E-01   -0.11238E+03
   718    0.25838E+04    0.18405E+02    0.65543E-01   -0.11112E+03
   719    0.25902E+04    0.18161E+02    0.65656E-01   -0.10981E+03
   720    0.25963E+04    0.17920E+02    0.65770E-01   -0.10848E+03
   721    0.26024E+04    0.17683E+02    0.65884E-01   -0.10710E+03
   722    0.26082E+04    0.17448E+02    0.65997E-01   -0.10569E+03
   723    0.26139E+04    0.17216E+02    0.66111E-01   -0.10426E+03
   724    0.26194E+04    0.16988E+02    0.66224E-01   -0.10280E+03
   725    0.26247E+04    0.16763E+02    0.66336E-01   -0.10131E+03
   726    0.26299E+04    0.16544E+02    0.66449E-01   -0.99776E+02
   727    0.26348E+04    0.16326E+02    0.66561E-01   -0.98227E+02
   728    0.26395E+04    0.16111E+02    0.66672E-01   -0.96646E+02
   729    0.26440E+04    0.15900E+02    0.66784E-01   -0.95040E+02
   730    0.26483E+04    0.15695E+02    0.66895E-01   -0.93405E+02
   731    0.26525E+04    0.15492E+02    0.67005E-01   -0.91740E+02
   732    0.26564E+04    0.15295E+02    0.67115E-01   -0.90048E+02
   733    0.26602E+04    0.15101E+02    0.67225E-01   -0.88343E+02
   734    0.26637E+04    0.14913E+02    0.67334E-01   -0.86598E+02
   735    0.26670E+04    0.14728E+02    0.67442E-01   -0.84850E+02
   736    0.26700E+04    0.14549E+02    0.67550E-01   -0.83064E+02
   737    0.26729E+04    0.14375E+02    0.67657E-01   -0.81270E+02
   738    0.26755E+04    0.14207E+02    0.67763E-01   -0.79440E+02
   739    0.26779E+04    0.14043E+02    0.67869E-01   -0.77597E+02
   740    0.26800E+04    0.13885E+02    0.67974E-01   -0.75742E+02
   741    0.26820E+04    0.13731E+02    0.68078E-01   -0.73868E+02
   742    0.26836E+04    0.13586E+02    0.68182E-01   -0.71970E+02
   743    0.26851E+04    0.13447E+02    0.68285E-01   -0.70063E+02
   744    0.26863E+04    0.13313E+02    0.68387E-01   -0.68134E+02
   745    0.26873E+04    0.13185E+02    0.68488E-01   -0.66205E+02
   746    0.26879E+04    0.13063E+02    0.68588E-01   -0.64241E+02
   747    0.26882E+04    0.12948E+02    0.68687E-01   -0.62280E+02
   748    0.26884E+04    0.12840E+02    0.68786E-01   -0.60309E+02
   749    0.26884E+04    0.12737E+02    0.68883E-01   -0.58334E+02
   750    0.26880E+04    0.12643E+02    0.68979E-01   -0.56344E+02
   751    0.26874E+04    0.12555E+02    0.69075E-01   -0.54346E+02
   752    0.26865E+04    0.12475E+02    0.69169E-01   -0.52334E+02
   753    0.26853E+04    0.12401E+02    0.69262E-01   -0.50322E+02
   754    0.26838E+04    0.12336E+02    0.69355E-01   -0.48297E+02
   755    0.26822E+04    0.12276E+02    0.69446E-01   -0.46274E+02
   756    0.26801E+04    0.12224E+02    0.69536E-01   -0.44246E+02
   757    0.26780E+04    0.12180E+02    0.69625E-01   -0.42206E+02
   758    0.26754E+04    0.12141E+02    0.69712E-01   -0.40163E+02
   759    0.26727E+04    0.12109E+02    0.69799E-01   -0.38124E+02
   760    0.26697E+04    0.12085E+02    0.69884E-01   -0.36082E+02
   761    0.26664E+04    0.12067E+02    0.69968E-01   -0.34038E+02
   762    0.26630E+04    0.12057E+02    0.70051E-01   -0.31992E+02
   763    0.26592E+04    0.12054E+02    0.70132E-01   -0.29946E+02
   764    0.26552E+04    0.12057E+02    0.70213E-01   -0.27907E+02
   765    0.26509E+04    0.12066E+02    0.70291E-01   -0.25860E+02
   766    0.26464E+04    0.12083E+02    0.70369E-01   -0.23821E+02
   767    0.26417E+04    0.12107E+02    0.70445E-01   -0.21784E+02
   768    0.26367E+04    0.12137E+02    0.70520E-01   -0.19741E+02
   769    0.26315E+04    0.12173E+02    0.70594E-01   -0.17715E+02
   770    0.26260E+04    0.12217E+02    0.70666E-01   -0.15692E+02
   771    0.26203E+04    0.12266E+02    0.70737E-01   -0.13673E+02
   772    0.26143E+04    0.12323E+02    0.70807E-01   -0.11649E+02
   773    0.26082E+04    0.12387E+02    0.70875E-01   -0.96452E+01
   774    0.26018E+04    0.12456E+02    0.70942E-01   -0.76534E+01
   775    0.25952E+04    0.12533E+02    0.71007E-01   -0.56670E+01
   776    0.25883E+04    0.12616E+02    0.71071E-01   -0.36939E+01
   777    0.25812E+04    0.12705E+02    0.71133E-01   -0.17273E+01
   778    0.25741E+04    0.12801E+02    0.71194E-01    0.23244E+00
   779    0.25665E+04    0.12903E+02    0.71253E-01    0.21698E+01
   780    0.25587E+04    0.13010E+02    0.71311E-01    0.40992E+01
   781    0.25509E+04    0.13125E+02    0.71368E-01    0.60052E+01
   782    0.25427E+04    0.13246E+02    0.71423E-01    0.78873E+01
   783    0.25344E+04    0.13373E+02    0.71476E-01    0.97673E+01
