#    L    TT             EE             BB             TE             PP             TP             EP          
   219    0.56700E+04    0.12783E+01    0.00000E+00    0.36861E+02    0.44408E-07    0.12623E-03    0.12351E-06
   220    0.56595E+04    0.13278E+01    0.00000E+00    0.38656E+02    0.44166E-07    0.12524E-03    0.14078E-06
   221    0.56483E+04    0.13794E+01    0.00000E+00    0.40452E+02    0.43926E-07    0.12425E-03    0.15804E-06
   222    0.56364E+04    0.14331E+01    0.00000E+00    0.42248E+02    0.43688E-07    0.12327E-03    0.17529E-06
   223    0.56236E+04    0.14889E+01    0.00000E+00    0.44044E+02    0.43452E-07    0.12230E-03    0.19252E-06
   224    0.56104E+04    0.15468E+01    0.00000E+00    0.45837E+02    0.43218E-07    0.12134E-03    0.20972E-06
   225    0.55964E+04    0.16069E+01    0.00000E+00    0.47629E+02    0.42987E-07    0.12038E-03    0.22690E-06
   226    0.55817E+04    0.16692E+01    0.00000E+00    0.49416E+02    0.42757E-07    0.11943E-03    0.24405E-06
   227    0.55663E+04    0.17337E+01    0.00000E+00    0.51199E+02    0.42529E-07    0.11848E-03    0.26116E-06
   228    0.55503E+04    0.18004E+01    0.00000E+00    0.52977E+02    0.42303E-07    0.11755E-03    0.27822E-06
   229    0.55337E+04    0.18693E+01    0.00000E+00    0.54747E+02    0.42079E-07    0.11662E-03    0.29524E-06
