#           k/h    P           
    0.49882E+02    0.22984E-02
    0.50890E+02    0.21757E-02
    0.51918E+02    0.20595E-02
    0.52966E+02    0.19494E-02
    0.54036E+02    0.18452E-02
    0.55128E+02    0.17465E-02
    0.56242E+02    0.16530E-02
    0.57378E+02    0.15644E-02
    0.58537E+02    0.14805E-02
    0.59720E+02    0.14011E-02
    0.60926E+02    0.13259E-02
    0.62157E+02    0.12547E-02
    0.63412E+02    0.11872E-02
    0.64693E+02    0.11234E-02
    0.66000E+02    0.10629E-02
    0.67334E+02    0.10057E-02
    0.68694E+02    0.95146E-03
    0.70082E+02    0.90013E-03
    0.71497E+02    0.85154E-03
    0.72942E+02    0.80553E-03
    0.74415E+02    0.76197E-03
    0.75918E+02    0.72074E-03
    0.77452E+02    0.68170E-03
    0.79017E+02    0.64475E-03
    0.80613E+02    0.60977E-03
    0.82241E+02    0.57666E-03
    0.83903E+02    0.54532E-03
    0.85598E+02    0.51565E-03
    0.87327E+02    0.48757E-03
    0.89091E+02    0.46099E-03
    0.90891E+02    0.43584E-03
    0.92727E+02    0.41204E-03
    0.94600E+02    0.38951E-03
    0.96511E+02    0.36819E-03
    0.98461E+02    0.34802E-03
    0.10045E+03    0.32893E-03
    0.10248E+03    0.31086E-03
    0.10455E+03    0.29377E-03
    0.10666E+03    0.27760E-03
    0.10882E+03    0.26230E-03
    0.11101E+03    0.24782E-03
    0.11326E+03    0.23413E-03
    0.11554E+03    0.22117E-03
    0.11788E+03    0.20891E-03
    0.12026E+03    0.19732E-03
    0.12269E+03    0.18635E-03
    0.12517E+03    0.17597E-03
    0.12770E+03    0.16616E-03
    0.13028E+03    0.15688E-03
    0.13291E+03    0.14810E-03
    0.13559E+03    0.13980E-03
    0.13833E+03    0.13196E-03
    0.14113E+03    0.12454E-03
    0.14398E+03    0.11752E-03
    0.14689E+03    0.11089E-03
    0.14985E+03    0.10463E-03
    0.15288E+03    0.98703E-04
    0.15597E+03    0.93105E-04
    0.15912E+03    0.87813E-04
    0.16233E+03    0.82811E-04
    0.16561E+03    0.78082E-04
    0.16896E+03    0.73612E-04
    0.17237E+03    0.69386E-04
    0.17585E+03    0.65391E-04
    0.17941E+03    0.61614E-04
    0.18303E+03    0.58044E-04
    0.18673E+03    0.54669E-04
    0.19050E+03    0.51481E-04
    0.19435E+03    0.48470E-04
    0.19828E+03    0.45629E-04
    0.20228E+03    0.42948E-04
    0.20637E+03    0.40420E-04
    0.21054E+03    0.38038E-04
    0.21479E+03    0.35794E-04
    0.21913E+03    0.33681E-04
    0.22356E+03    0.31692E-04
