#           k/h    P           
    0.11326E+03    0.27681E-03
    0.11554E+03    0.26154E-03
    0.11788E+03    0.24708E-03
    0.12026E+03    0.23341E-03
    0.12269E+03    0.22047E-03
    0.12517E+03    0.20824E-03
    0.12770E+03    0.19666E-03
    0.13028E+03    0.18571E-03
    0.13291E+03    0.17536E-03
    0.13559E+03    0.16556E-03
    0.13833E+03    0.15630E-03
    0.14113E+03    0.14755E-03
    0.14398E+03    0.13927E-03
    0.14689E+03    0.13144E-03
    0.14985E+03    0.12404E-03
    0.15288E+03    0.11704E-03
    0.15597E+03    0.11043E-03
    0.15912E+03    0.10418E-03
    0.16233E+03    0.98274E-04
    0.16561E+03    0.92689E-04
    0.16896E+03    0.87410E-04
    0.17237E+03    0.82419E-04
    0.17585E+03    0.77701E-04
    0.17941E+03    0.73241E-04
    0.18303E+03    0.69024E-04
    0.18673E+03    0.65038E-04
    0.19050E+03    0.61270E-04
    0.19435E+03    0.57709E-04
    0.19828E+03    0.54346E-04
    0.20228E+03    0.51171E-04
    0.20637E+03    0.48175E-04
    0.21054E+03    0.45349E-04
    0.21479E+03    0.42686E-04
    0.21913E+03    0.40176E-04
    0.22356E+03    0.37811E-04
    0.22807E+03    0.35585E-04
