#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.135415E-03   0.368207E+06   0.368206E+06   0.490308E+06   0.490264E+06   0.368559E+06   0.368304E+06   0.368207E+06   0.372078E+06  -0.601710E+00   0.367370E+06   0.367369E+06   0.213940E+01
   0.140000E-03   0.368206E+06   0.368205E+06   0.490263E+06   0.490216E+06   0.368558E+06   0.368303E+06   0.368206E+06   0.372077E+06  -0.601708E+00   0.367369E+06   0.367368E+06   0.221183E+01
   0.144741E-03   0.368205E+06   0.368204E+06   0.490215E+06   0.490165E+06   0.368557E+06   0.368302E+06   0.368205E+06   0.372075E+06  -0.601705E+00   0.367368E+06   0.367367E+06   0.228671E+01
   0.149642E-03   0.368204E+06   0.368203E+06   0.490164E+06   0.490110E+06   0.368555E+06   0.368301E+06   0.368204E+06   0.372074E+06  -0.601703E+00   0.367367E+06   0.367366E+06   0.236413E+01
   0.154709E-03   0.368203E+06   0.368201E+06   0.490109E+06   0.490051E+06   0.368554E+06   0.368300E+06   0.368203E+06   0.372072E+06  -0.601700E+00   0.367365E+06   0.367365E+06   0.244417E+01
   0.159948E-03   0.368202E+06   0.368200E+06   0.490050E+06   0.489989E+06   0.368552E+06   0.368298E+06   0.368202E+06   0.372070E+06  -0.601697E+00   0.367364E+06   0.367364E+06   0.252691E+01
   0.165364E-03   0.368200E+06   0.368199E+06   0.489988E+06   0.489922E+06   0.368550E+06   0.368297E+06   0.368200E+06   0.372068E+06  -0.601693E+00   0.367363E+06   0.367363E+06   0.261246E+01
   0.170964E-03   0.368199E+06   0.368197E+06   0.489921E+06   0.489850E+06   0.368549E+06   0.368295E+06   0.368199E+06   0.372066E+06  -0.601690E+00   0.367361E+06   0.367361E+06   0.270090E+01
   0.176753E-03   0.368198E+06   0.368196E+06   0.489849E+06   0.489774E+06   0.368547E+06   0.368294E+06   0.368197E+06   0.372064E+06  -0.601686E+00   0.367360E+06   0.367360E+06   0.279233E+01
   0.182738E-03   0.368196E+06   0.368194E+06   0.489773E+06   0.489692E+06   0.368545E+06   0.368292E+06   0.368196E+06   0.372062E+06  -0.601682E+00   0.367358E+06   0.367358E+06   0.288685E+01
   0.188926E-03   0.368194E+06   0.368192E+06   0.489691E+06   0.489605E+06   0.368542E+06   0.368290E+06   0.368194E+06   0.372059E+06  -0.601678E+00   0.367357E+06   0.367356E+06   0.298458E+01
   0.195324E-03   0.368192E+06   0.368190E+06   0.489604E+06   0.489512E+06   0.368540E+06   0.368288E+06   0.368192E+06   0.372057E+06  -0.601673E+00   0.367355E+06   0.367354E+06   0.308560E+01
