#    L    TT             EE             BB             TE             PP             TP             EP          
   433    0.18466E+04    0.17800E+02    0.00000E+00   -0.59585E+02    0.25506E-07    0.22487E-04    0.12100E-05
   434    0.18551E+04    0.17645E+02    0.00000E+00   -0.60613E+02    0.25423E-07    0.22283E-04    0.12045E-05
   435    0.18638E+04    0.17490E+02    0.00000E+00   -0.61608E+02    0.25340E-07    0.22081E-04    0.11988E-05
   436    0.18728E+04    0.17332E+02    0.00000E+00   -0.62569E+02    0.25257E-07    0.21882E-04    0.11931E-05
   437    0.18820E+04    0.17172E+02    0.00000E+00   -0.63494E+02    0.25175E-07    0.21684E-04    0.11873E-05
   438    0.18913E+04    0.17009E+02    0.00000E+00   -0.64385E+02    0.25094E-07    0.21488E-04    0.11815E-05
   439    0.19009E+04    0.16846E+02    0.00000E+00   -0.65242E+02    0.25012E-07    0.21295E-04    0.11755E-05
   440    0.19106E+04    0.16680E+02    0.00000E+00   -0.66062E+02    0.24931E-07    0.21103E-04    0.11694E-05
   441    0.19205E+04    0.16513E+02    0.00000E+00   -0.66849E+02    0.24851E-07    0.20914E-04    0.11633E-05
   442    0.19304E+04    0.16343E+02    0.00000E+00   -0.67599E+02    0.24770E-07    0.20726E-04    0.11571E-05
   443    0.19406E+04    0.16173E+02    0.00000E+00   -0.68313E+02    0.24690E-07    0.20541E-04    0.11508E-05
   444    0.19510E+04    0.16002E+02    0.00000E+00   -0.68990E+02    0.24611E-07    0.20357E-04    0.11444E-05
   445    0.19614E+04    0.15828E+02    0.00000E+00   -0.69632E+02    0.24531E-07    0.20176E-04    0.11379E-05
   446    0.19719E+04    0.15654E+02    0.00000E+00   -0.70235E+02    0.24453E-07    0.19996E-04    0.11313E-05
   447    0.19825E+04    0.15479E+02    0.00000E+00   -0.70803E+02    0.24374E-07    0.19819E-04    0.11247E-05
   448    0.19932E+04    0.15302E+02    0.00000E+00   -0.71334E+02    0.24296E-07    0.19643E-04    0.11180E-05
   449    0.20041E+04    0.15125E+02    0.00000E+00   -0.71827E+02    0.24218E-07    0.19469E-04    0.11111E-05
   450    0.20151E+04    0.14948E+02    0.00000E+00   -0.72284E+02    0.24140E-07    0.19297E-04    0.11042E-05
   451    0.20261E+04    0.14769E+02    0.00000E+00   -0.72703E+02    0.24063E-07    0.19127E-04    0.10972E-05
   452    0.20371E+04    0.14590E+02    0.00000E+00   -0.73086E+02    0.23986E-07    0.18959E-04    0.10902E-05
   453    0.20484E+04    0.14411E+02    0.00000E+00   -0.73431E+02    0.23909E-07    0.18792E-04    0.10830E-05
   454    0.20596E+04    0.14231E+02    0.00000E+00   -0.73739E+02    0.23833E-07    0.18627E-04    0.10758E-05
   455    0.20708E+04    0.14051E+02    0.00000E+00   -0.74012E+02    0.23757E-07    0.18465E-04    0.10684E-05
   456    0.20822E+04    0.13871E+02    0.00000E+00   -0.74242E+02    0.23681E-07    0.18304E-04    0.10610E-05
   457    0.20935E+04    0.13691E+02    0.00000E+00   -0.74443E+02    0.23606E-07    0.18145E-04    0.10535E-05
   458    0.21049E+04    0.13510E+02    0.00000E+00   -0.74597E+02    0.23531E-07    0.17987E-04    0.10460E-05
   459    0.21163E+04    0.13331E+02    0.00000E+00   -0.74721E+02    0.23456E-07    0.17832E-04    0.10383E-05
   460    0.21278E+04    0.13151E+02    0.00000E+00   -0.74807E+02    0.23382E-07    0.17678E-04    0.10306E-05
   461    0.21393E+04    0.12971E+02    0.00000E+00   -0.74857E+02    0.23308E-07    0.17526E-04    0.10228E-05
   462    0.21507E+04    0.12791E+02    0.00000E+00   -0.74865E+02    0.23234E-07    0.17377E-04    0.10149E-05
   463    0.21622E+04    0.12613E+02    0.00000E+00   -0.74850E+02    0.23161E-07    0.17228E-04    0.10070E-05
   464    0.21735E+04    0.12435E+02    0.00000E+00   -0.74782E+02    0.23088E-07    0.17082E-04    0.99899E-06
   465    0.21849E+04    0.12259E+02    0.00000E+00   -0.74691E+02    0.23015E-07    0.16938E-04    0.99091E-06
   466    0.21963E+04    0.12082E+02    0.00000E+00   -0.74555E+02    0.22942E-07    0.16795E-04    0.98275E-06
   467    0.22077E+04    0.11906E+02    0.00000E+00   -0.74389E+02    0.22870E-07    0.16654E-04    0.97453E-06
   468    0.22190E+04    0.11732E+02    0.00000E+00   -0.74185E+02    0.22798E-07    0.16515E-04    0.96624E-06
   469    0.22303E+04    0.11558E+02    0.00000E+00   -0.73951E+02    0.22727E-07    0.16378E-04    0.95788E-06
   470    0.22416E+04    0.11386E+02    0.00000E+00   -0.73681E+02    0.22656E-07    0.16242E-04    0.94945E-06
   471    0.22526E+04    0.11217E+02    0.00000E+00   -0.73373E+02    0.22585E-07    0.16109E-04    0.94097E-06
   472    0.22638E+04    0.11048E+02    0.00000E+00   -0.73035E+02    0.22514E-07    0.15977E-04    0.93241E-06
   473    0.22748E+04    0.10880E+02    0.00000E+00   -0.72661E+02    0.22444E-07    0.15847E-04    0.92380E-06
   474    0.22858E+04    0.10715E+02    0.00000E+00   -0.72258E+02    0.22373E-07    0.15719E-04    0.91512E-06
   475    0.22968E+04    0.10551E+02    0.00000E+00   -0.71818E+02    0.22304E-07    0.15593E-04    0.90639E-06
   476    0.23076E+04    0.10389E+02    0.00000E+00   -0.71344E+02    0.22234E-07    0.15468E-04    0.89759E-06
   477    0.23182E+04    0.10229E+02    0.00000E+00   -0.70846E+02    0.22165E-07    0.15345E-04    0.88873E-06
   478    0.23289E+04    0.10071E+02    0.00000E+00   -0.70305E+02    0.22096E-07    0.15224E-04    0.87982E-06
   479    0.23394E+04    0.99152E+01    0.00000E+00   -0.69745E+02    0.22027E-07    0.15105E-04    0.87085E-06
   480    0.23498E+04    0.97619E+01    0.00000E+00   -0.69148E+02    0.21959E-07    0.14988E-04    0.86183E-06
   481    0.23601E+04    0.96109E+01    0.00000E+00   -0.68518E+02    0.21891E-07    0.14873E-04    0.85275E-06
   482    0.23703E+04    0.94628E+01    0.00000E+00   -0.67860E+02    0.21823E-07    0.14759E-04    0.84362E-06
   483    0.23803E+04    0.93170E+01    0.00000E+00   -0.67178E+02    0.21756E-07    0.14647E-04    0.83444E-06
   484    0.23901E+04    0.91743E+01    0.00000E+00   -0.66464E+02    0.21689E-07    0.14537E-04    0.82521E-06
   485    0.23999E+04    0.90337E+01    0.00000E+00   -0.65721E+02    0.21622E-07    0.14428E-04    0.81593E-06
   486    0.24096E+04    0.88970E+01    0.00000E+00   -0.64951E+02    0.21555E-07    0.14322E-04    0.80659E-06
   487    0.24191E+04    0.87632E+01    0.00000E+00   -0.64154E+02    0.21489E-07    0.14217E-04    0.79721E-06
   488    0.24283E+04    0.86317E+01    0.00000E+00   -0.63330E+02    0.21423E-07    0.14114E-04    0.78779E-06
   489    0.24375E+04    0.85040E+01    0.00000E+00   -0.62480E+02    0.21357E-07    0.14013E-04    0.77832E-06
   490    0.24466E+04    0.83800E+01    0.00000E+00   -0.61604E+02    0.21291E-07    0.13914E-04    0.76880E-06
   491    0.24553E+04    0.82591E+01    0.00000E+00   -0.60704E+02    0.21226E-07    0.13816E-04    0.75924E-06
   492    0.24640E+04    0.81419E+01    0.00000E+00   -0.59781E+02    0.21161E-07    0.13720E-04    0.74964E-06
   493    0.24725E+04    0.80271E+01    0.00000E+00   -0.58832E+02    0.21097E-07    0.13626E-04    0.74000E-06
   494    0.24808E+04    0.79175E+01    0.00000E+00   -0.57862E+02    0.21032E-07    0.13534E-04    0.73031E-06
   495    0.24888E+04    0.78110E+01    0.00000E+00   -0.56869E+02    0.20968E-07    0.13443E-04    0.72059E-06
   496    0.24967E+04    0.77089E+01    0.00000E+00   -0.55855E+02    0.20904E-07    0.13355E-04    0.71083E-06
   497    0.25044E+04    0.76107E+01    0.00000E+00   -0.54819E+02    0.20840E-07    0.13268E-04    0.70103E-06
   498    0.25119E+04    0.75156E+01    0.00000E+00   -0.53764E+02    0.20777E-07    0.13182E-04    0.69120E-06
   499    0.25192E+04    0.74257E+01    0.00000E+00   -0.52688E+02    0.20714E-07    0.13099E-04    0.68133E-06
   500    0.25264E+04    0.73389E+01    0.00000E+00   -0.51595E+02    0.20651E-07    0.13017E-04    0.67142E-06
   501    0.25332E+04    0.72574E+01    0.00000E+00   -0.50484E+02    0.20589E-07    0.12938E-04    0.66149E-06
   502    0.25399E+04    0.71804E+01    0.00000E+00   -0.49355E+02    0.20526E-07    0.12859E-04    0.65152E-06
   503    0.25463E+04    0.71072E+01    0.00000E+00   -0.48209E+02    0.20464E-07    0.12783E-04    0.64152E-06
   504    0.25525E+04    0.70385E+01    0.00000E+00   -0.47046E+02    0.20402E-07    0.12708E-04    0.63149E-06
   505    0.25586E+04    0.69751E+01    0.00000E+00   -0.45870E+02    0.20341E-07    0.12635E-04    0.62142E-06
   506    0.25644E+04    0.69162E+01    0.00000E+00   -0.44678E+02    0.20280E-07    0.12564E-04    0.61133E-06
   507    0.25700E+04    0.68617E+01    0.00000E+00   -0.43472E+02    0.20219E-07    0.12494E-04    0.60121E-06
   508    0.25753E+04    0.68124E+01    0.00000E+00   -0.42253E+02    0.20158E-07    0.12426E-04    0.59105E-06
   509    0.25804E+04    0.67676E+01    0.00000E+00   -0.41022E+02    0.20097E-07    0.12359E-04    0.58087E-06
   510    0.25852E+04    0.67277E+01    0.00000E+00   -0.39779E+02    0.20037E-07    0.12294E-04    0.57066E-06
   511    0.25899E+04    0.66924E+01    0.00000E+00   -0.38525E+02    0.19977E-07    0.12231E-04    0.56041E-06
   512    0.25943E+04    0.66623E+01    0.00000E+00   -0.37260E+02    0.19917E-07    0.12169E-04    0.55014E-06
   513    0.25984E+04    0.66371E+01    0.00000E+00   -0.35987E+02    0.19858E-07    0.12109E-04    0.53985E-06
   514    0.26024E+04    0.66170E+01    0.00000E+00   -0.34705E+02    0.19798E-07    0.12050E-04    0.52952E-06
   515    0.26061E+04    0.66019E+01    0.00000E+00   -0.33414E+02    0.19739E-07    0.11992E-04    0.51917E-06
   516    0.26096E+04    0.65920E+01    0.00000E+00   -0.32117E+02    0.19680E-07    0.11936E-04    0.50879E-06
   517    0.26127E+04    0.65873E+01    0.00000E+00   -0.30813E+02    0.19622E-07    0.11881E-04    0.49838E-06
   518    0.26157E+04    0.65877E+01    0.00000E+00   -0.29504E+02    0.19564E-07    0.11828E-04    0.48795E-06
   519    0.26185E+04    0.65933E+01    0.00000E+00   -0.28189E+02    0.19506E-07    0.11776E-04    0.47750E-06
   520    0.26209E+04    0.66042E+01    0.00000E+00   -0.26871E+02    0.19448E-07    0.11725E-04    0.46701E-06
   521    0.26231E+04    0.66202E+01    0.00000E+00   -0.25550E+02    0.19390E-07    0.11676E-04    0.45651E-06
   522    0.26250E+04    0.66418E+01    0.00000E+00   -0.24226E+02    0.19333E-07    0.11627E-04    0.44598E-06
   523    0.26268E+04    0.66686E+01    0.00000E+00   -0.22900E+02    0.19276E-07    0.11581E-04    0.43542E-06
   524    0.26283E+04    0.67007E+01    0.00000E+00   -0.21574E+02    0.19219E-07    0.11535E-04    0.42485E-06
   525    0.26295E+04    0.67382E+01    0.00000E+00   -0.20247E+02    0.19162E-07    0.11491E-04    0.41425E-06
   526    0.26304E+04    0.67811E+01    0.00000E+00   -0.18920E+02    0.19106E-07    0.11447E-04    0.40362E-06
   527    0.26313E+04    0.68293E+01    0.00000E+00   -0.17596E+02    0.19049E-07    0.11405E-04    0.39298E-06
   528    0.26318E+04    0.68829E+01    0.00000E+00   -0.16275E+02    0.18993E-07    0.11364E-04    0.38231E-06
   529    0.26321E+04    0.69421E+01    0.00000E+00   -0.14955E+02    0.18938E-07    0.11324E-04    0.37162E-06
   530    0.26321E+04    0.70067E+01    0.00000E+00   -0.13642E+02    0.18882E-07    0.11286E-04    0.36091E-06
   531    0.26321E+04    0.70766E+01    0.00000E+00   -0.12331E+02    0.18827E-07    0.11248E-04    0.35018E-06
   532    0.26316E+04    0.71520E+01    0.00000E+00   -0.11027E+02    0.18772E-07    0.11211E-04    0.33943E-06
   533    0.26309E+04    0.72329E+01    0.00000E+00   -0.97290E+01    0.18717E-07    0.11176E-04    0.32867E-06
   534    0.26299E+04    0.73192E+01    0.00000E+00   -0.84388E+01    0.18662E-07    0.11141E-04    0.31788E-06
   535    0.26287E+04    0.74111E+01    0.00000E+00   -0.71568E+01    0.18608E-07    0.11108E-04    0.30707E-06
   536    0.26273E+04    0.75083E+01    0.00000E+00   -0.58830E+01    0.18554E-07    0.11075E-04    0.29624E-06
   537    0.26258E+04    0.76109E+01    0.00000E+00   -0.46191E+01    0.18500E-07    0.11043E-04    0.28540E-06
   538    0.26238E+04    0.77190E+01    0.00000E+00   -0.33659E+01    0.18446E-07    0.11012E-04    0.27454E-06
   539    0.26218E+04    0.78324E+01    0.00000E+00   -0.21240E+01    0.18393E-07    0.10982E-04    0.26366E-06
   540    0.26195E+04    0.79515E+01    0.00000E+00   -0.89435E+00    0.18340E-07    0.10953E-04    0.25276E-06
   541    0.26169E+04    0.80757E+01    0.00000E+00    0.32301E+00    0.18286E-07    0.10925E-04    0.24185E-06
   542    0.26141E+04    0.82054E+01    0.00000E+00    0.15258E+01    0.18234E-07    0.10897E-04    0.23093E-06
   543    0.26111E+04    0.83404E+01    0.00000E+00    0.27144E+01    0.18181E-07    0.10871E-04    0.21998E-06
   544    0.26079E+04    0.84808E+01    0.00000E+00    0.38878E+01    0.18129E-07    0.10845E-04    0.20902E-06
   545    0.26045E+04    0.86265E+01    0.00000E+00    0.50454E+01    0.18076E-07    0.10820E-04    0.19805E-06
   546    0.26009E+04    0.87772E+01    0.00000E+00    0.61860E+01    0.18024E-07    0.10795E-04    0.18706E-06
   547    0.25969E+04    0.89331E+01    0.00000E+00    0.73093E+01    0.17973E-07    0.10771E-04    0.17606E-06
   548    0.25929E+04    0.90942E+01    0.00000E+00    0.84142E+01    0.17921E-07    0.10748E-04    0.16505E-06
   549    0.25886E+04    0.92606E+01    0.00000E+00    0.94999E+01    0.17870E-07    0.10726E-04    0.15402E-06
   550    0.25842E+04    0.94321E+01    0.00000E+00    0.10566E+02    0.17819E-07    0.10704E-04    0.14298E-06
   551    0.25796E+04    0.96088E+01    0.00000E+00    0.11611E+02    0.17768E-07    0.10683E-04    0.13193E-06
   552    0.25747E+04    0.97907E+01    0.00000E+00    0.12635E+02    0.17717E-07    0.10662E-04    0.12087E-06
   553    0.25696E+04    0.99762E+01    0.00000E+00    0.13638E+02    0.17666E-07    0.10642E-04    0.10980E-06
   554    0.25644E+04    0.10168E+02    0.00000E+00    0.14618E+02    0.17616E-07    0.10623E-04    0.98742E-07
   555    0.25590E+04    0.10365E+02    0.00000E+00    0.15575E+02    0.17566E-07    0.10604E-04    0.87685E-07
   556    0.25533E+04    0.10566E+02    0.00000E+00    0.16509E+02    0.17516E-07    0.10585E-04    0.76638E-07
   557    0.25475E+04    0.10772E+02    0.00000E+00    0.17419E+02    0.17466E-07    0.10567E-04    0.65605E-07
   558    0.25415E+04    0.10983E+02    0.00000E+00    0.18304E+02    0.17417E-07    0.10550E-04    0.54591E-07
   559    0.25353E+04    0.11198E+02    0.00000E+00    0.19165E+02    0.17367E-07    0.10533E-04    0.43601E-07
   560    0.25290E+04    0.11417E+02    0.00000E+00    0.19999E+02    0.17318E-07    0.10517E-04    0.32638E-07
   561    0.25224E+04    0.11642E+02    0.00000E+00    0.20808E+02    0.17269E-07    0.10501E-04    0.21707E-07
   562    0.25158E+04    0.11871E+02    0.00000E+00    0.21590E+02    0.17220E-07    0.10486E-04    0.10812E-07
   563    0.25090E+04    0.12103E+02    0.00000E+00    0.22347E+02    0.17172E-07    0.10471E-04   -0.41702E-10
   564    0.25021E+04    0.12341E+02    0.00000E+00    0.23074E+02    0.17124E-07    0.10456E-04   -0.10850E-07
   565    0.24950E+04    0.12582E+02    0.00000E+00    0.23774E+02    0.17075E-07    0.10442E-04   -0.21609E-07
   566    0.24877E+04    0.12827E+02    0.00000E+00    0.24446E+02    0.17027E-07    0.10428E-04   -0.32314E-07
   567    0.24804E+04    0.13076E+02    0.00000E+00    0.25089E+02    0.16980E-07    0.10415E-04   -0.42960E-07
   568    0.24729E+04    0.13330E+02    0.00000E+00    0.25702E+02    0.16932E-07    0.10402E-04   -0.53543E-07
   569    0.24652E+04    0.13587E+02    0.00000E+00    0.26288E+02    0.16885E-07    0.10390E-04   -0.64058E-07
   570    0.24574E+04    0.13848E+02    0.00000E+00    0.26842E+02    0.16838E-07    0.10378E-04   -0.74502E-07
   571    0.24495E+04    0.14113E+02    0.00000E+00    0.27365E+02    0.16791E-07    0.10366E-04   -0.84870E-07
   572    0.24414E+04    0.14381E+02    0.00000E+00    0.27858E+02    0.16744E-07    0.10355E-04   -0.95156E-07
   573    0.24333E+04    0.14652E+02    0.00000E+00    0.28319E+02    0.16697E-07    0.10343E-04   -0.10536E-06
   574    0.24250E+04    0.14928E+02    0.00000E+00    0.28750E+02    0.16651E-07    0.10333E-04   -0.11547E-06
   575    0.24167E+04    0.15205E+02    0.00000E+00    0.29148E+02    0.16604E-07    0.10322E-04   -0.12549E-06
   576    0.24083E+04    0.15486E+02    0.00000E+00    0.29515E+02    0.16558E-07    0.10312E-04   -0.13541E-06
   577    0.23997E+04    0.15771E+02    0.00000E+00    0.29849E+02    0.16512E-07    0.10302E-04   -0.14523E-06
   578    0.23910E+04    0.16058E+02    0.00000E+00    0.30150E+02    0.16467E-07    0.10293E-04   -0.15493E-06
   579    0.23824E+04    0.16348E+02    0.00000E+00    0.30419E+02    0.16421E-07    0.10283E-04   -0.16453E-06
   580    0.23736E+04    0.16641E+02    0.00000E+00    0.30653E+02    0.16376E-07    0.10274E-04   -0.17401E-06
   581    0.23647E+04    0.16936E+02    0.00000E+00    0.30855E+02    0.16331E-07    0.10265E-04   -0.18338E-06
   582    0.23557E+04    0.17234E+02    0.00000E+00    0.31023E+02    0.16286E-07    0.10257E-04   -0.19261E-06
   583    0.23467E+04    0.17534E+02    0.00000E+00    0.31156E+02    0.16241E-07    0.10248E-04   -0.20172E-06
   584    0.23377E+04    0.17837E+02    0.00000E+00    0.31256E+02    0.16196E-07    0.10240E-04   -0.21069E-06
   585    0.23286E+04    0.18141E+02    0.00000E+00    0.31321E+02    0.16152E-07    0.10232E-04   -0.21953E-06
   586    0.23195E+04    0.18447E+02    0.00000E+00    0.31352E+02    0.16108E-07    0.10224E-04   -0.22822E-06
   587    0.23103E+04    0.18756E+02    0.00000E+00    0.31348E+02    0.16064E-07    0.10217E-04   -0.23677E-06
   588    0.23011E+04    0.19066E+02    0.00000E+00    0.31308E+02    0.16020E-07    0.10209E-04   -0.24516E-06
   589    0.22918E+04    0.19378E+02    0.00000E+00    0.31234E+02    0.15976E-07    0.10202E-04   -0.25340E-06
   590    0.22825E+04    0.19691E+02    0.00000E+00    0.31125E+02    0.15932E-07    0.10194E-04   -0.26148E-06
   591    0.22732E+04    0.20007E+02    0.00000E+00    0.30981E+02    0.15889E-07    0.10187E-04   -0.26939E-06
   592    0.22639E+04    0.20322E+02    0.00000E+00    0.30800E+02    0.15846E-07    0.10180E-04   -0.27713E-06
   593    0.22545E+04    0.20640E+02    0.00000E+00    0.30586E+02    0.15803E-07    0.10173E-04   -0.28470E-06
   594    0.22451E+04    0.20958E+02    0.00000E+00    0.30334E+02    0.15760E-07    0.10166E-04   -0.29210E-06
   595    0.22357E+04    0.21277E+02    0.00000E+00    0.30049E+02    0.15717E-07    0.10160E-04   -0.29931E-06
   596    0.22264E+04    0.21597E+02    0.00000E+00    0.29726E+02    0.15675E-07    0.10153E-04   -0.30633E-06
   597    0.22171E+04    0.21917E+02    0.00000E+00    0.29369E+02    0.15632E-07    0.10146E-04   -0.31316E-06
   598    0.22080E+04    0.22237E+02    0.00000E+00    0.28977E+02    0.15590E-07    0.10139E-04   -0.31980E-06
   599    0.21988E+04    0.22559E+02    0.00000E+00    0.28549E+02    0.15548E-07    0.10133E-04   -0.32623E-06
   600    0.21895E+04    0.22880E+02    0.00000E+00    0.28086E+02    0.15506E-07    0.10126E-04   -0.33246E-06
   601    0.21803E+04    0.23202E+02    0.00000E+00    0.27587E+02    0.15464E-07    0.10119E-04   -0.33849E-06
   602    0.21712E+04    0.23523E+02    0.00000E+00    0.27052E+02    0.15423E-07    0.10113E-04   -0.34432E-06
   603    0.21620E+04    0.23844E+02    0.00000E+00    0.26484E+02    0.15381E-07    0.10106E-04   -0.34996E-06
   604    0.21531E+04    0.24165E+02    0.00000E+00    0.25880E+02    0.15340E-07    0.10100E-04   -0.35544E-06
   605    0.21441E+04    0.24485E+02    0.00000E+00    0.25242E+02    0.15299E-07    0.10093E-04   -0.36076E-06
   606    0.21352E+04    0.24805E+02    0.00000E+00    0.24569E+02    0.15258E-07    0.10087E-04   -0.36593E-06
   607    0.21261E+04    0.25124E+02    0.00000E+00    0.23862E+02    0.15218E-07    0.10081E-04   -0.37097E-06
   608    0.21173E+04    0.25443E+02    0.00000E+00    0.23121E+02    0.15177E-07    0.10076E-04   -0.37590E-06
   609    0.21087E+04    0.25760E+02    0.00000E+00    0.22346E+02    0.15137E-07    0.10071E-04   -0.38072E-06
   610    0.21000E+04    0.26075E+02    0.00000E+00    0.21538E+02    0.15096E-07    0.10066E-04   -0.38544E-06
   611    0.20914E+04    0.26391E+02    0.00000E+00    0.20696E+02    0.15056E-07    0.10062E-04   -0.39009E-06
   612    0.20829E+04    0.26705E+02    0.00000E+00    0.19823E+02    0.15016E-07    0.10058E-04   -0.39467E-06
   613    0.20744E+04    0.27016E+02    0.00000E+00    0.18915E+02    0.14977E-07    0.10054E-04   -0.39920E-06
   614    0.20661E+04    0.27327E+02    0.00000E+00    0.17976E+02    0.14937E-07    0.10051E-04   -0.40368E-06
   615    0.20579E+04    0.27635E+02    0.00000E+00    0.17004E+02    0.14897E-07    0.10049E-04   -0.40814E-06
   616    0.20498E+04    0.27943E+02    0.00000E+00    0.16002E+02    0.14858E-07    0.10047E-04   -0.41258E-06
   617    0.20418E+04    0.28249E+02    0.00000E+00    0.14969E+02    0.14819E-07    0.10046E-04   -0.41702E-06
   618    0.20339E+04    0.28553E+02    0.00000E+00    0.13903E+02    0.14780E-07    0.10046E-04   -0.42148E-06
   619    0.20261E+04    0.28856E+02    0.00000E+00    0.12810E+02    0.14741E-07    0.10047E-04   -0.42595E-06
   620    0.20185E+04    0.29154E+02    0.00000E+00    0.11686E+02    0.14702E-07    0.10048E-04   -0.43046E-06
   621    0.20108E+04    0.29452E+02    0.00000E+00    0.10532E+02    0.14664E-07    0.10050E-04   -0.43503E-06
   622    0.20034E+04    0.29746E+02    0.00000E+00    0.93484E+01    0.14625E-07    0.10053E-04   -0.43965E-06
   623    0.19962E+04    0.30038E+02    0.00000E+00    0.81380E+01    0.14587E-07    0.10057E-04   -0.44435E-06
   624    0.19890E+04    0.30326E+02    0.00000E+00    0.68993E+01    0.14549E-07    0.10062E-04   -0.44914E-06
   625    0.19819E+04    0.30612E+02    0.00000E+00    0.56322E+01    0.14511E-07    0.10068E-04   -0.45403E-06
   626    0.19750E+04    0.30895E+02    0.00000E+00    0.43387E+01    0.14473E-07    0.10075E-04   -0.45904E-06
   627    0.19683E+04    0.31175E+02    0.00000E+00    0.30187E+01    0.14435E-07    0.10083E-04   -0.46417E-06
   628    0.19617E+04    0.31452E+02    0.00000E+00    0.16725E+01    0.14398E-07    0.10092E-04   -0.46944E-06
   629    0.19552E+04    0.31725E+02    0.00000E+00    0.30094E+00    0.14360E-07    0.10103E-04   -0.47487E-06
   630    0.19489E+04    0.31994E+02    0.00000E+00   -0.10965E+01    0.14323E-07    0.10114E-04   -0.48046E-06
   631    0.19427E+04    0.32260E+02    0.00000E+00   -0.25167E+01    0.14286E-07    0.10127E-04   -0.48623E-06
   632    0.19367E+04    0.32522E+02    0.00000E+00   -0.39616E+01    0.14249E-07    0.10142E-04   -0.49219E-06
   633    0.19309E+04    0.32782E+02    0.00000E+00   -0.54290E+01    0.14212E-07    0.10157E-04   -0.49836E-06
   634    0.19252E+04    0.33035E+02    0.00000E+00   -0.69186E+01    0.14176E-07    0.10174E-04   -0.50475E-06
   635    0.19198E+04    0.33286E+02    0.00000E+00   -0.84299E+01    0.14139E-07    0.10193E-04   -0.51136E-06
   636    0.19144E+04    0.33534E+02    0.00000E+00   -0.99621E+01    0.14103E-07    0.10213E-04   -0.51822E-06
   637    0.19092E+04    0.33775E+02    0.00000E+00   -0.11516E+02    0.14066E-07    0.10234E-04   -0.52534E-06
   638    0.19043E+04    0.34013E+02    0.00000E+00   -0.13088E+02    0.14030E-07    0.10257E-04   -0.53273E-06
   639    0.18995E+04    0.34246E+02    0.00000E+00   -0.14680E+02    0.13994E-07    0.10282E-04   -0.54040E-06
   640    0.18949E+04    0.34476E+02    0.00000E+00   -0.16290E+02    0.13958E-07    0.10308E-04   -0.54836E-06
   641    0.18905E+04    0.34700E+02    0.00000E+00   -0.17918E+02    0.13923E-07    0.10337E-04   -0.55664E-06
   642    0.18862E+04    0.34919E+02    0.00000E+00   -0.19563E+02    0.13887E-07    0.10366E-04   -0.56523E-06
   643    0.18821E+04    0.35134E+02    0.00000E+00   -0.21224E+02    0.13851E-07    0.10398E-04   -0.57416E-06
   644    0.18783E+04    0.35342E+02    0.00000E+00   -0.22901E+02    0.13816E-07    0.10431E-04   -0.58343E-06
   645    0.18746E+04    0.35547E+02    0.00000E+00   -0.24592E+02    0.13781E-07    0.10467E-04   -0.59307E-06
   646    0.18711E+04    0.35746E+02    0.00000E+00   -0.26298E+02    0.13746E-07    0.10504E-04   -0.60308E-06
   647    0.18679E+04    0.35939E+02    0.00000E+00   -0.28018E+02    0.13711E-07    0.10543E-04   -0.61348E-06
   648    0.18648E+04    0.36128E+02    0.00000E+00   -0.29749E+02    0.13676E-07    0.10584E-04   -0.62427E-06
   649    0.18620E+04    0.36310E+02    0.00000E+00   -0.31492E+02    0.13641E-07    0.10627E-04   -0.63547E-06
   650    0.18593E+04    0.36486E+02    0.00000E+00   -0.33246E+02    0.13607E-07    0.10673E-04   -0.64711E-06
   651    0.18569E+04    0.36659E+02    0.00000E+00   -0.35010E+02    0.13572E-07    0.10720E-04   -0.65917E-06
   652    0.18546E+04    0.36825E+02    0.00000E+00   -0.36784E+02    0.13538E-07    0.10769E-04   -0.67165E-06
   653    0.18527E+04    0.36983E+02    0.00000E+00   -0.38567E+02    0.13504E-07    0.10821E-04   -0.68451E-06
   654    0.18508E+04    0.37137E+02    0.00000E+00   -0.40356E+02    0.13470E-07    0.10874E-04   -0.69775E-06
   655    0.18491E+04    0.37286E+02    0.00000E+00   -0.42153E+02    0.13436E-07    0.10929E-04   -0.71133E-06
   656    0.18478E+04    0.37428E+02    0.00000E+00   -0.43957E+02    0.13402E-07    0.10986E-04   -0.72524E-06
   657    0.18466E+04    0.37564E+02    0.00000E+00   -0.45766E+02    0.13368E-07    0.11044E-04   -0.73944E-06
   658    0.18455E+04    0.37694E+02    0.00000E+00   -0.47581E+02    0.13335E-07    0.11104E-04   -0.75392E-06
   659    0.18448E+04    0.37819E+02    0.00000E+00   -0.49399E+02    0.13301E-07    0.11166E-04   -0.76865E-06
   660    0.18443E+04    0.37936E+02    0.00000E+00   -0.51221E+02    0.13268E-07    0.11229E-04   -0.78361E-06
   661    0.18440E+04    0.38047E+02    0.00000E+00   -0.53044E+02    0.13235E-07    0.11293E-04   -0.79878E-06
   662    0.18439E+04    0.38153E+02    0.00000E+00   -0.54871E+02    0.13201E-07    0.11358E-04   -0.81413E-06
   663    0.18439E+04    0.38253E+02    0.00000E+00   -0.56700E+02    0.13168E-07    0.11424E-04   -0.82965E-06
   664    0.18442E+04    0.38346E+02    0.00000E+00   -0.58527E+02    0.13136E-07    0.11492E-04   -0.84530E-06
